fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,distance,area
1,2018-05-26T10:51:33Z,43.82968333,16.64231667,778.00,,,,,,
2,2018-05-26T10:51:34Z,43.82968333,16.64231667,778.00,,,,,,
3,2018-05-26T10:51:35Z,43.82968333,16.64231667,778.00,,,,,,
4,2018-05-26T10:51:36Z,43.82968333,16.64231667,778.00,,,,,,
5,2018-05-26T10:51:37Z,43.82968333,16.64231667,778.00,,,,,,
6,2018-05-26T10:51:38Z,43.82968333,16.64231667,778.00,,,,,,
7,2018-05-26T10:51:39Z,43.82968333,16.64231667,778.00,,,,,,
8,2018-05-26T10:51:40Z,43.82968333,16.64231667,778.00,,,,,,
9,2018-05-26T10:51:41Z,43.82968333,16.64231667,778.00,,,,,,
10,2018-05-26T10:51:42Z,43.82968333,16.64231667,778.00,,,,,,
11,2018-05-26T10:51:43Z,43.82968333,16.64231667,778.00,,,,,,
12,2018-05-26T10:51:44Z,43.82968333,16.64231667,778.00,,,,,,
13,2018-05-26T10:51:45Z,43.82968333,16.64231667,778.00,,,,,,
14,2018-05-26T10:51:46Z,43.82968333,16.64231667,777.00,,,,,,
15,2018-05-26T10:51:47Z,43.82968333,16.64231667,777.00,,,,,,
16,2018-05-26T10:51:48Z,43.82968333,16.64231667,777.00,,,,,,
17,2018-05-26T10:51:49Z,43.82968333,16.64231667,777.00,,,,,,
18,2018-05-26T10:51:50Z,43.82968333,16.64231667,777.00,,,,,,
19,2018-05-26T10:51:51Z,43.82968333,16.64231667,777.00,,,,,,
20,2018-05-26T10:51:52Z,43.82968333,16.64231667,777.00,,,,,,
21,2018-05-26T10:51:53Z,43.82968333,16.64231667,777.00,,,,,,
22,2018-05-26T10:51:54Z,43.82968333,16.64231667,777.00,,,,,,
23,2018-05-26T10:51:55Z,43.82968333,16.64231667,777.00,,,,,,
24,2018-05-26T10:51:56Z,43.82968333,16.64231667,777.00,,,,,,
25,2018-05-26T10:51:57Z,43.82968333,16.64231667,777.00,,,,,,
26,2018-05-26T10:51:58Z,43.82968333,16.64231667,777.00,,,,,,
27,2018-05-26T10:51:59Z,43.82968333,16.64231667,777.00,,,,,,
28,2018-05-26T10:52:00Z,43.82968333,16.64231667,777.00,,,,,,
29,2018-05-26T10:52:01Z,43.82968333,16.64231667,777.00,,,,,,
30,2018-05-26T10:52:02Z,43.82968333,16.64231667,777.00,,,,,,
31,2018-05-26T10:52:03Z,43.82968333,16.64231667,777.00,,,,,,
32,2018-05-26T10:52:04Z,43.82968333,16.64231667,777.00,,,,,,
33,2018-05-26T10:52:05Z,43.82968333,16.64231667,777.00,,,,,,
34,2018-05-26T10:52:06Z,43.82968333,16.64231667,777.00,,,,,,
35,2018-05-26T10:52:07Z,43.82968333,16.64231667,777.00,,,,,,
36,2018-05-26T10:52:08Z,43.82968333,16.64231667,777.00,,,,,,
37,2018-05-26T10:52:09Z,43.82968333,16.64231667,777.00,,,,,,
38,2018-05-26T10:52:10Z,43.82968333,16.64231667,777.00,,,,,,
39,2018-05-26T10:52:11Z,43.82968333,16.64231667,777.00,,,,,,
40,2018-05-26T10:52:12Z,43.82966667,16.64231667,777.00,,,,,,
41,2018-05-26T10:52:13Z,43.82966667,16.64231667,777.00,,,,,,
42,2018-05-26T10:52:14Z,43.82966667,16.64231667,777.00,,,,,,
43,2018-05-26T10:52:15Z,43.82966667,16.64231667,777.00,,,,,,
44,2018-05-26T10:52:16Z,43.82966667,16.64231667,777.00,,,,,,
45,2018-05-26T10:52:17Z,43.82966667,16.64231667,777.00,,,,,,
46,2018-05-26T10:52:18Z,43.82966667,16.64230000,777.00,,,,,,
47,2018-05-26T10:52:19Z,43.82965000,16.64230000,776.00,,,,,,
48,2018-05-26T10:52:20Z,43.82965000,16.64228333,776.00,,,,,,
49,2018-05-26T10:52:21Z,43.82963333,16.64228333,775.00,,,,,,
50,2018-05-26T10:52:22Z,43.82963333,16.64226667,774.00,,,,,,
51,2018-05-26T10:52:23Z,43.82960000,16.64225000,773.00,,,,,,
52,2018-05-26T10:52:24Z,43.82958333,16.64221667,772.00,,,,,,
53,2018-05-26T10:52:25Z,43.82955000,16.64218333,772.00,,,,,,
54,2018-05-26T10:52:26Z,43.82951667,16.64213333,771.00,,,,,,
55,2018-05-26T10:52:27Z,43.82948333,16.64210000,769.00,,,,,,
56,2018-05-26T10:52:28Z,43.82946667,16.64206667,766.00,,,,,,
57,2018-05-26T10:52:29Z,43.82941667,16.64203333,763.00,,,,,,
58,2018-05-26T10:52:30Z,43.82935000,16.64196667,761.00,,,,,,
59,2018-05-26T10:52:31Z,43.82926667,16.64193333,762.00,,,,,,
60,2018-05-26T10:52:32Z,43.82915000,16.64190000,763.00,,,,,,
61,2018-05-26T10:52:33Z,43.82905000,16.64191667,766.00,,,,,,
62,2018-05-26T10:52:34Z,43.82898333,16.64196667,767.00,,,,,,
63,2018-05-26T10:52:35Z,43.82895000,16.64201667,768.00,,,,,,
64,2018-05-26T10:52:36Z,43.82891667,16.64206667,767.00,,,,,,
65,2018-05-26T10:52:37Z,43.82888333,16.64208333,764.00,,,,,,
66,2018-05-26T10:52:38Z,43.82883333,16.64208333,761.00,,,,,,
67,2018-05-26T10:52:39Z,43.82876667,16.64210000,759.00,,,,,,
68,2018-05-26T10:52:40Z,43.82868333,16.64213333,757.00,,,,,,
69,2018-05-26T10:52:41Z,43.82860000,16.64220000,756.00,,,,,,
70,2018-05-26T10:52:42Z,43.82853333,16.64228333,755.00,,,,,,
71,2018-05-26T10:52:43Z,43.82846667,16.64238333,754.00,,,,,,
72,2018-05-26T10:52:44Z,43.82840000,16.64246667,752.00,,,,,,
73,2018-05-26T10:52:45Z,43.82833333,16.64253333,751.00,,,,,,
74,2018-05-26T10:52:46Z,43.82826667,16.64260000,750.00,,,,,,
75,2018-05-26T10:52:47Z,43.82818333,16.64268333,749.00,,,,,,
76,2018-05-26T10:52:48Z,43.82811667,16.64276667,748.00,,,,,,
77,2018-05-26T10:52:49Z,43.82803333,16.64285000,748.00,,,,,,
78,2018-05-26T10:52:50Z,43.82796667,16.64293333,748.00,,,,,,
79,2018-05-26T10:52:51Z,43.82790000,16.64301667,749.00,,,,,,
80,2018-05-26T10:52:52Z,43.82785000,16.64310000,750.00,,,,,,
81,2018-05-26T10:52:53Z,43.82778333,16.64318333,750.00,,,,,,
82,2018-05-26T10:52:54Z,43.82775000,16.64325000,750.00,,,,,,
83,2018-05-26T10:52:55Z,43.82770000,16.64335000,750.00,,,,,,
84,2018-05-26T10:52:56Z,43.82766667,16.64345000,750.00,,,,,,
85,2018-05-26T10:52:57Z,43.82761667,16.64356667,750.00,,,,,,
86,2018-05-26T10:52:58Z,43.82756667,16.64366667,750.00,,,,,,
87,2018-05-26T10:52:59Z,43.82751667,16.64376667,751.00,,,,,,
88,2018-05-26T10:53:00Z,43.82746667,16.64385000,751.00,,,,,,
89,2018-05-26T10:53:01Z,43.82743333,16.64393333,750.00,,,,,,
90,2018-05-26T10:53:02Z,43.82738333,16.64401667,750.00,,,,,,
91,2018-05-26T10:53:03Z,43.82731667,16.64406667,749.00,,,,,,
92,2018-05-26T10:53:04Z,43.82725000,16.64415000,749.00,,,,,,
93,2018-05-26T10:53:05Z,43.82718333,16.64420000,750.00,,,,,,
