fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,distance,area
1,2018-05-26T10:42:01Z,43.82963333,16.64220000,818.00,,,,,,
2,2018-05-26T10:42:11Z,43.82956667,16.64213333,816.00,,,,,,
3,2018-05-26T10:42:21Z,43.82955000,16.64215000,815.00,,,,,,
4,2018-05-26T10:42:31Z,43.82955000,16.64215000,815.00,,,,,,
5,2018-05-26T10:42:41Z,43.82955000,16.64215000,815.00,,,,,,
6,2018-05-26T10:42:51Z,43.82956667,16.64221667,815.00,,,,,,
7,2018-05-26T10:43:01Z,43.82955000,16.64225000,816.00,,,,,,
8,2018-05-26T10:43:11Z,43.82955000,16.64223333,816.00,,,,,,
9,2018-05-26T10:43:21Z,43.82955000,16.64226667,816.00,,,,,,
10,2018-05-26T10:43:31Z,43.82961667,16.64235000,818.00,,,,,,
11,2018-05-26T10:43:41Z,43.82961667,16.64235000,818.00,,,,,,
12,2018-05-26T10:43:51Z,43.82963333,16.64235000,818.00,,,,,,
13,2018-05-26T10:44:01Z,43.82960000,16.64233333,817.00,,,,,,
14,2018-05-26T10:44:11Z,43.82956667,16.64236667,817.00,,,,,,
15,2018-05-26T10:44:21Z,43.82956667,16.64238333,817.00,,,,,,
16,2018-05-26T10:44:31Z,43.82960000,16.64236667,817.00,,,,,,
17,2018-05-26T10:44:41Z,43.82960000,16.64236667,817.00,,,,,,
18,2018-05-26T10:44:51Z,43.82960000,16.64238333,817.00,,,,,,
19,2018-05-26T10:45:01Z,43.82958333,16.64240000,817.00,,,,,,
20,2018-05-26T10:45:11Z,43.82960000,16.64240000,817.00,,,,,,
21,2018-05-26T10:45:21Z,43.82961667,16.64238333,817.00,,,,,,
22,2018-05-26T10:45:31Z,43.82961667,16.64235000,817.00,,,,,,
23,2018-05-26T10:45:41Z,43.82965000,16.64235000,817.00,,,,,,
24,2018-05-26T10:45:51Z,43.82970000,16.64235000,817.00,,,,,,
25,2018-05-26T10:46:01Z,43.82968333,16.64236667,817.00,,,,,,
26,2018-05-26T10:46:11Z,43.82961667,16.64236667,817.00,,,,,,
27,2018-05-26T10:46:21Z,43.82958333,16.64230000,813.00,,,,,,
28,2018-05-26T10:46:31Z,43.82926667,16.64183333,806.00,,,,,,
29,2018-05-26T10:46:41Z,43.82871667,16.64250000,803.00,,,,,,
30,2018-05-26T10:46:47Z,43.82835000,16.64295000,795.00,,,,,,
31,2018-05-26T10:46:48Z,43.82826667,16.64301667,796.00,,,,,,
32,2018-05-26T10:46:58Z,43.82763333,16.64383333,809.00,,,,,,
33,2018-05-26T10:47:08Z,43.82711667,16.64453333,815.00,,,,,,
34,2018-05-26T10:47:18Z,43.82703333,16.64391667,828.00,,,,,,
35,2018-05-26T10:47:28Z,43.82756667,16.64466667,829.00,,,,,,
36,2018-05-26T10:47:38Z,43.82705000,16.64486667,831.00,,,,,,
37,2018-05-26T10:47:48Z,43.82736667,16.64436667,842.00,,,,,,
38,2018-05-26T10:47:58Z,43.82736667,16.64530000,841.00,,,,,,
39,2018-05-26T10:48:08Z,43.82691667,16.64461667,839.00,,,,,,
40,2018-05-26T10:48:18Z,43.82748333,16.64420000,826.00,,,,,,
41,2018-05-26T10:48:28Z,43.82748333,16.64551667,824.00,,,,,,
42,2018-05-26T10:48:38Z,43.82676667,16.64595000,832.00,,,,,,
43,2018-05-26T10:48:48Z,43.82708333,16.64595000,835.00,,,,,,
44,2018-05-26T10:48:58Z,43.82668333,16.64671667,836.00,,,,,,
45,2018-05-26T10:49:08Z,43.82635000,16.64596667,840.00,,,,,,
46,2018-05-26T10:49:19Z,43.82658333,16.64693333,854.00,,,,,,
47,2018-05-26T10:49:29Z,43.82633333,16.64656667,853.00,,,,,,
48,2018-05-26T10:49:39Z,43.82661667,16.64728333,856.00,,,,,,
49,2018-05-26T10:49:49Z,43.82640000,16.64655000,855.00,,,,,,
50,2018-05-26T10:49:59Z,43.82715000,16.64576667,855.00,,,,,,
51,2018-05-26T10:50:09Z,43.82711667,16.64685000,858.00,,,,,,
52,2018-05-26T10:50:19Z,43.82668333,16.64786667,861.00,,,,,,
53,2018-05-26T10:50:29Z,43.82605000,16.64866667,871.00,,,,,,
54,2018-05-26T10:50:39Z,43.82576667,16.64831667,856.00,,,,,,
55,2018-05-26T10:50:49Z,43.82648333,16.64735000,838.00,,,,,,
56,2018-05-26T10:50:59Z,43.82715000,16.64630000,824.00,,,,,,
57,2018-05-26T10:51:09Z,43.82760000,16.64523333,821.00,,,,,,
58,2018-05-26T10:51:19Z,43.82818333,16.64438333,816.00,,,,,,
59,2018-05-26T10:51:29Z,43.82780000,16.64395000,811.00,,,,,,
60,2018-05-26T10:51:39Z,43.82711667,16.64476667,812.00,,,,,,
61,2018-05-26T10:51:49Z,43.82650000,16.64466667,812.00,,,,,,
62,2018-05-26T10:51:59Z,43.82620000,16.64388333,816.00,,,,,,
63,2018-05-26T10:52:09Z,43.82680000,16.64306667,827.00,,,,,,
64,2018-05-26T10:52:19Z,43.82720000,16.64435000,827.00,,,,,,
65,2018-05-26T10:52:29Z,43.82693333,16.64400000,838.00,,,,,,
66,2018-05-26T10:52:39Z,43.82750000,16.64473333,844.00,,,,,,
67,2018-05-26T10:52:49Z,43.82698333,16.64508333,846.00,,,,,,
68,2018-05-26T10:52:59Z,43.82755000,16.64443333,854.00,,,,,,
69,2018-05-26T10:53:09Z,43.82758333,16.64550000,851.00,,,,,,
70,2018-05-26T10:53:19Z,43.82708333,16.64516667,851.00,,,,,,
71,2018-05-26T10:53:29Z,43.82735000,16.64420000,855.00,,,,,,
72,2018-05-26T10:53:39Z,43.82801667,16.64456667,853.00,,,,,,
73,2018-05-26T10:53:49Z,43.82763333,16.64480000,859.00,,,,,,
74,2018-05-26T10:53:59Z,43.82823333,16.64516667,863.00,,,,,,
75,2018-05-26T10:54:09Z,43.82786667,16.64505000,865.00,,,,,,
76,2018-05-26T10:54:19Z,43.82836667,16.64575000,870.00,,,,,,
77,2018-05-26T10:54:29Z,43.82818333,16.64536667,877.00,,,,,,
78,2018-05-26T10:54:39Z,43.82838333,16.64625000,887.00,,,,,,
79,2018-05-26T10:54:49Z,43.82841667,16.64566667,895.00,,,,,,
80,2018-05-26T10:55:00Z,43.82866667,16.64641667,905.00,,,,,,
81,2018-05-26T10:55:10Z,43.82906667,16.64615000,917.00,,,,,,
82,2018-05-26T10:55:20Z,43.82931667,16.64708333,921.00,,,,,,
83,2018-05-26T10:55:30Z,43.82911667,16.64630000,930.00,,,,,,
84,2018-05-26T10:55:40Z,43.82948333,16.64693333,945.00,,,,,,
85,2018-05-26T10:55:50Z,43.82961667,16.64663333,956.00,,,,,,
86,2018-05-26T10:56:00Z,43.83010000,16.64733333,971.00,,,,,,
87,2018-05-26T10:56:10Z,43.82973333,16.64710000,982.00,,,,,,
88,2018-05-26T10:56:20Z,43.83045000,16.64746667,990.00,,,,,,
89,2018-05-26T10:56:30Z,43.83023333,16.64731667,999.00,,,,,,
90,2018-05-26T10:56:40Z,43.83056667,16.64811667,1010.00,,,,,,
91,2018-05-26T10:56:50Z,43.83031667,16.64766667,1022.00,,,,,,
92,2018-05-26T10:57:00Z,43.83080000,16.64833333,1028.00,,,,,,
93,2018-05-26T10:57:10Z,43.83021667,16.64890000,1039.00,,,,,,
94,2018-05-26T10:57:20Z,43.83031667,16.64815000,1040.00,,,,,,
95,2018-05-26T10:57:30Z,43.83101667,16.64868333,1047.00,,,,,,
96,2018-05-26T10:57:40Z,43.83076667,16.64865000,1051.00,,,,,,
97,2018-05-26T10:57:50Z,43.83103333,16.64933333,1061.00,,,,,,
98,2018-05-26T10:58:00Z,43.83105000,16.64855000,1057.00,,,,,,
99,2018-05-26T10:58:10Z,43.83210000,16.64891667,1051.00,,,,,,
100,2018-05-26T10:58:20Z,43.83205000,16.64998333,1057.00,,,,,,
101,2018-05-26T10:58:30Z,43.83240000,16.64991667,1060.00,,,,,,
102,2018-05-26T10:58:40Z,43.83198333,16.65030000,1069.00,,,,,,
103,2018-05-26T10:58:50Z,43.83248333,16.65066667,1074.00,,,,,,
104,2018-05-26T10:59:00Z,43.83221667,16.65080000,1084.00,,,,,,
105,2018-05-26T10:59:10Z,43.83206667,16.65151667,1095.00,,,,,,
106,2018-05-26T10:59:20Z,43.83226667,16.65076667,1101.00,,,,,,
107,2018-05-26T10:59:30Z,43.83260000,16.65133333,1111.00,,,,,,
108,2018-05-26T10:59:40Z,43.83223333,16.65076667,1129.00,,,,,,
109,2018-05-26T10:59:50Z,43.83260000,16.65086667,1147.00,,,,,,
110,2018-05-26T11:00:00Z,43.83265000,16.65031667,1161.00,,,,,,
111,2018-05-26T11:00:10Z,43.83275000,16.65096667,1179.00,,,,,,
112,2018-05-26T11:00:20Z,43.83313333,16.65018333,1194.00,,,,,,
113,2018-05-26T11:00:30Z,43.83318333,16.65088333,1215.00,,,,,,
114,2018-05-26T11:00:40Z,43.83345000,16.65023333,1227.00,,,,,,
115,2018-05-26T11:00:51Z,43.83326667,16.65078333,1254.00,,,,,,
116,2018-05-26T11:01:01Z,43.83385000,16.65000000,1262.00,,,,,,
117,2018-05-26T11:01:11Z,43.83395000,16.65078333,1269.00,,,,,,
118,2018-05-26T11:01:21Z,43.83335000,16.65033333,1285.00,,,,,,
119,2018-05-26T11:01:31Z,43.83395000,16.64993333,1287.00,,,,,,
120,2018-05-26T11:01:41Z,43.83351667,16.65018333,1288.00,,,,,,
121,2018-05-26T11:01:51Z,43.83333333,16.64905000,1278.00,,,,,,
122,2018-05-26T11:02:01Z,43.83316667,16.64778333,1252.00,,,,,,
