fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,distance,area
1180,,,,,-113.72256038209,-207.63088287943,959,1,41.196,0.0
1181,,,,,-112.72256038209,-206.63088287943,960,1,41.189,0.0
1182,,,,,-111.72256038209,-205.63088287943,961,1,41.181,0.0
1183,,,,,-110.72256038209,-204.63088287943,962,1,41.175,0.0
1184,,,,,-109.72256038209,-203.63088287943,963,1,41.167,0.0
1185,,,,,-108.72256038209,-202.63088287943,964,1,41.162,0.0
1186,,,,,-107.72256038209,-201.63088287943,965,1,41.156,0.0
1187,,,,,-106.72256038209,-200.63088287943,966,1,41.152,0.0
1188,,,,,-105.72256038209,-199.63088287943,967,1,41.148,0.0
1189,,,,,-104.72256038209,-198.63088287943,968,1,41.144,0.0
1190,,,,,-103.72256038209,-197.63088287943,969,1,41.139,0.0
1191,,,,,-102.72256038209,-196.63088287943,970,1,41.135,0.0
1192,,,,,-101.72256038209,-195.63088287943,971,1,41.134,0.0
1196,,,,,-97.72256038209,-191.63088287943,975,1,41.132,0.0
1197,,,,,-96.72256038209,-190.63088287943,976,1,41.126,0.0
1198,,,,,-95.72256038209,-189.63088287943,977,1,41.119,0.0
1199,,,,,-94.72256038209,-188.63088287943,978,1,41.115,0.0
1200,,,,,-93.72256038209,-187.63088287943,979,1,41.114,0.0
1652,,,,,358.27743961791,264.36911712057,10,2,41.105,265.1149152715145
1653,,,,,359.27743961791,265.36911712057,11,2,41.09,442.9621372407186
1654,,,,,360.27743961791,266.36911712057,12,2,41.075,444.03293739310044
1655,,,,,361.27743961791,267.36911712057,13,2,41.06,445.10283754527245
1656,,,,,362.27743961791,268.36911712057,14,2,41.044,475.910830438381
1657,,,,,363.27743961791,269.36911712057,15,2,41.027,506.8472266968633
1658,,,,,364.27743961791,270.36911712057,16,2,41.01,508.0318813369762
1659,,,,,365.27743961791,271.36911712057,17,2,40.992,539.1626508638818
1660,,,,,366.27743961791,272.36911712057,18,2,40.975,510.385269183618
1661,,,,,367.27743961791,273.36911712057,19,2,40.96,451.3931552264189
1662,,,,,368.27743961791,274.36911712057,20,2,40.944,482.61432663139163
1663,,,,,369.27743961791,275.36911712057,21,2,40.929,453.50777720757435
1664,,,,,370.27743961791,276.36911712057,22,2,40.914,454.5692473597463
1665,,,,,371.27743961791,277.36911712057,23,2,40.898,485.9991982402737
1666,,,,,372.27743961791,278.36911712057,24,2,40.883,456.6783193409018
1667,,,,,373.27743961791,279.36911712057,25,2,40.867,488.2468910203893
1668,,,,,374.27743961791,280.36911712057,26,2,40.85,519.9421020652395
1669,,,,,375.27743961791,281.36911712057,27,2,40.835,459.8180648278521
1670,,,,,376.27743961791,282.36911712057,28,2,40.82,460.87401498002407
1671,,,,,377.27743961791,283.36911712057,29,2,40.805,461.92906513219606
1672,,,,,378.27743961791,284.36911712057,30,2,40.79,462.983215284368
1673,,,,,379.27743961791,285.36911712057,31,2,40.773,525.8950987283184
1674,,,,,380.27743961791,286.36911712057,32,2,40.756,527.0618693684394
1675,,,,,381.27743961791,287.36911712057,33,2,40.739,528.2274840083403
1676,,,,,382.27743961791,288.36911712057,34,2,40.722,529.3919426480202
1677,,,,,383.27743961791,289.36911712057,35,2,40.706,499.3522456512598
1678,,,,,384.27743961791,290.36911712057,36,2,40.691,469.1854612887031
1679,,,,,385.27743961791,291.36911712057,37,2,40.676,470.23304144087507
1680,,,,,386.27743961791,292.36911712057,38,2,40.659,534.1038843725806
1681,,,,,387.27743961791,293.36911712057,39,2,40.644,472.30226509884193
1682,,,,,388.27743961791,294.36911712057,40,2,40.627,536.4468285180526
1683,,,,,389.27743961791,295.36911712057,41,2,40.61,537.6034331581778
1684,,,,,390.27743961791,296.36911712057,42,2,40.595,475.3871922626037
1685,,,,,391.27743961791,297.36911712057,43,2,40.578,539.9397813036484
1686,,,,,392.27743961791,298.36911712057,44,2,40.563,477.44675592057064
1687,,,,,393.27743961791,299.36911712057,45,2,40.546,542.2717774495701
1688,,,,,394.27743961791,300.36911712057,46,2,40.531,479.5024795785375
1689,,,,,395.27743961791,301.36911712057,47,2,40.516,480.54075973070945
1690,,,,,396.27743961791,302.36911712057,48,2,40.499,545.7750851008332
1691,,,,,397.27743961791,303.36911712057,49,2,40.482,546.9227137409624
1692,,,,,398.27743961791,304.36911712057,50,2,40.463,612.5327796475096
1693,,,,,399.27743961791,305.36911712057,51,2,40.446,549.1873521548705
1694,,,,,400.27743961791,306.36911712057,52,2,40.431,485.59857725968396
1695,,,,,401.27743961791,307.36911712057,53,2,40.414,551.5016683003361
1696,,,,,402.27743961791,308.36911712057,54,2,40.399,487.63870091765085
1697,,,,,403.27743961791,309.36911712057,55,2,40.382,553.8116324462627
1698,,,,,404.27743961791,310.36911712057,56,2,40.365,554.9512370859318
1699,,,,,405.27743961791,311.36911712057,57,2,40.351,457.97323342688395
1700,,,,,406.27743961791,312.36911712057,58,2,40.334,557.268418664574
1701,,,,,407.27743961791,313.36911712057,59,2,40.317,558.4046573047079
1702,,,,,408.27743961791,314.36911712057,60,2,40.3,559.539739944609
1703,,,,,409.27743961791,315.36911712057,61,2,40.284,527.6994111066564
1704,,,,,410.27743961791,316.36911712057,62,2,40.269,495.7361789031413
1705,,,,,411.27743961791,317.36911712057,63,2,40.252,562.9800021629179
1706,,,,,412.27743961791,318.36911712057,64,2,40.235,564.1105628030542
1707,,,,,413.27743961791,319.36911712057,65,2,40.218,565.239967442719
1708,,,,,414.27743961791,320.36911712057,66,2,40.204,466.4382834854184
1709,,,,,415.27743961791,321.36911712057,67,2,40.187,567.5376670215984
1710,,,,,416.27743961791,322.36911712057,68,2,40.17,568.6637056612617
1711,,,,,417.27743961791,323.36911712057,69,2,40.155,502.76715505964836
1712,,,,,418.27743961791,324.36911712057,70,2,40.138,570.9407578071956
1713,,,,,419.27743961791,325.36911712057,71,2,40.123,504.7743987176152
1714,,,,,420.27743961791,326.36911712057,72,2,40.107,539.5017436886592
1715,,,,,421.27743961791,327.36911712057,73,2,40.09,574.3481760254997
1716,,,,,422.27743961791,328.36911712057,74,2,40.073,575.4674486656409
1717,,,,,423.27743961791,329.36911712057,75,2,40.057,542.6755397852703
1718,,,,,424.27743961791,330.36911712057,76,2,40.04,577.7169513783899
1719,,,,,425.27743961791,331.36911712057,77,2,40.023,578.832790018049
1720,,,,,426.27743961791,332.36911712057,78,2,40.007,545.8397358821237
1721,,,,,427.27743961791,333.36911712057,79,2,39.992,512.7265183799171
1722,,,,,428.27743961791,334.36911712057,80,2,39.978,479.49085584727555
1723,,,,,429.27743961791,335.36911712057,81,2,39.963,514.7530170074497
1724,,,,,430.27743961791,336.36911712057,82,2,39.949,481.3806305665496
1725,,,,,431.27743961791,337.36911712057,83,2,39.933,551.2208709048655
1726,,,,,432.27743961791,338.36911712057,84,2,39.917,552.277656855781
1727,,,,,433.27743961791,339.36911712057,1,3,39.908,311.2773445575088
1728,,,,,434.27743961791,340.36911712057,2,3,39.901,242.61473724918756
1729,,,,,435.27743961791,341.36911712057,3,3,39.894,243.13074306035162
1730,,,,,436.27743961791,342.36911712057,4,3,39.885,313.252000697507
1731,,,,,437.27743961791,343.36911712057,5,3,39.874,383.64492437118304
1732,,,,,438.27743961791,344.36911712057,6,3,39.863,384.4162102310435
1733,,,,,439.27743961791,345.36911712057,7,3,39.851,420.1987418604408
1734,,,,,440.27743961791,346.36911712057,8,3,39.838,456.10849551418534
1735,,,,,441.27743961791,347.36911712057,9,3,39.825,456.99530073959437
1736,,,,,442.27743961791,348.36911712057,10,3,39.812,457.88142996525363
1737,,,,,443.27743961791,349.36911712057,11,3,39.798,494.05043755159693
1738,,,,,444.27743961791,350.36911712057,12,3,39.785,459.6401092026426
1739,,,,,445.27743961791,351.36911712057,13,3,39.77,531.3607006318108
1740,,,,,446.27743961791,352.36911712057,14,3,39.757,461.38437722660143
1741,,,,,447.27743961791,353.36911712057,15,3,39.74,604.4726484940393
1742,,,,,448.27743961791,354.36911712057,16,3,39.725,534.3355010885786
1743,,,,,449.27743961791,355.36911712057,17,3,39.711,499.64323770893964
1744,,,,,450.27743961791,356.36911712057,18,3,39.696,536.3277097161109
1745,,,,,451.27743961791,357.36911712057,19,3,39.681,537.3157398682829
1746,,,,,452.27743961791,358.36911712057,20,3,39.668,466.54091323107264
1747,,,,,453.27743961791,359.36911712057,21,3,39.652,575.2634641678186
1748,,,,,454.27743961791,360.36911712057,22,3,39.639,468.26146204160057
1749,,,,,455.27743961791,361.36911712057,23,3,39.625,505.21955363434085
1750,,,,,456.27743961791,362.36911712057,24,3,39.611,506.1503888780108
1751,,,,,457.27743961791,363.36911712057,25,3,39.595,579.5058701179549
1752,,,,,458.27743961791,364.36911712057,26,3,39.58,544.2617442262409
1753,,,,,459.27743961791,365.36911712057,27,3,39.565,545.2426943784129
1754,,,,,460.27743961791,366.36911712057,28,3,39.551,509.8143387791947
1755,,,,,461.27743961791,367.36911712057,29,3,39.537,510.7411420231235
1756,,,,,462.27743961791,368.36911712057,30,3,39.523,511.66716126653375
1757,,,,,463.27743961791,369.36911712057,31,3,39.508,549.1991899566665
1758,,,,,464.27743961791,370.36911712057,32,3,39.494,513.5038479858241
1759,,,,,465.27743961791,371.36911712057,33,3,39.479,551.165328584199
1760,,,,,466.27743961791,372.36911712057,34,3,39.464,552.1400987363709
1761,,,,,467.27743961791,373.36911712057,35,3,39.45,516.2462461799533
1762,,,,,468.27743961791,374.36911712057,36,3,39.436,517.1674774238853
1763,,,,,469.27743961791,375.36911712057,37,3,39.424,444.08662665923737
1764,,,,,470.27743961791,376.36911712057,38,3,39.411,481.9661853795436
1765,,,,,471.27743961791,377.36911712057,39,3,39.399,445.69650019546674
1766,,,,,472.27743961791,378.36911712057,40,3,39.387,446.5062042928568
1767,,,,,473.27743961791,379.36911712057,41,3,39.374,484.5854574826308
1768,,,,,474.27743961791,380.36911712057,42,3,39.362,448.1125018290861
1769,,,,,475.27743961791,381.36911712057,43,3,39.35,448.92045392647617
1770,,,,,476.27743961791,382.36911712057,44,3,39.337,487.198957585718
1771,,,,,477.27743961791,383.36911712057,45,3,39.325,450.5231754627055
1772,,,,,478.27743961791,384.36911712057,46,3,39.312,488.9339392502333
1773,,,,,479.27743961791,385.36911712057,47,3,39.298,527.4639933969362
1774,,,,,480.27743961791,386.36911712057,48,3,39.282,603.8432192830074
1775,,,,,481.27743961791,387.36911712057,49,3,39.266,604.8540852336548
1776,,,,,482.27743961791,388.36911712057,50,3,39.248,681.5795560949163
1777,,,,,483.27743961791,389.36911712057,51,3,39.232,606.8418153793504
1778,,,,,484.27743961791,390.36911712057,52,3,39.216,607.8495453302659
1779,,,,,485.27743961791,391.36911712057,53,3,39.2,608.8562512811815
1780,,,,,486.27743961791,392.36911712057,54,3,39.185,571.7528565667698
1781,,,,,487.27743961791,393.36911712057,55,3,39.17,572.7093567189418
1782,,,,,488.27743961791,394.36911712057,56,3,39.156,535.4274622972847
1783,,,,,489.27743961791,395.36911712057,57,3,39.141,574.6343353464742
1784,,,,,490.27743961791,396.36911712057,58,3,39.124,652.3165847986703
1785,,,,,491.27743961791,397.36911712057,59,3,39.108,614.9378664992187
1786,,,,,492.27743961791,398.36911712057,60,3,39.092,615.9375324498611
1787,,,,,493.27743961791,399.36911712057,61,3,39.075,655.4862995842661
1788,,,,,494.27743961791,400.36911712057,62,3,39.06,579.305516168203
1789,,,,,495.27743961791,401.36911712057,63,3,39.045,580.2546663203749
1790,,,,,496.27743961791,402.36911712057,64,3,39.03,581.2029164725469
1791,,,,,497.27743961791,403.36911712057,65,3,39.014,620.9523279605743
1792,,,,,498.27743961791,404.36911712057,66,3,38.997,660.8090628146743
1793,,,,,499.27743961791,405.36911712057,67,3,38.98,661.8466674545753
1794,,,,,500.27743961791,406.36911712057,68,3,38.961,740.8503545038666
1795,,,,,501.27743961791,407.36911712057,69,3,38.944,663.8843218682059
1796,,,,,502.27743961791,408.36911712057,70,3,38.927,664.9183905083844
1797,,,,,503.27743961791,409.36911712057,71,3,38.911,626.785749519593
1798,,,,,504.27743961791,410.36911712057,72,3,38.896,588.5447211652831
1799,,,,,505.27743961791,411.36911712057,73,3,38.881,589.4844513174551
1800,,,,,506.27743961791,412.36911712057,74,3,38.867,551.0688172558998
1801,,,,,507.27743961791,413.36911712057,75,3,38.851,630.7934088355262
1802,,,,,508.27743961791,414.36911712057,76,3,38.835,631.7766587864417
1803,,,,,509.27743961791,415.36911712057,77,3,38.82,593.2190936029544
1804,,,,,510.27743961791,416.36911712057,78,3,38.801,752.5566576709888
1805,,,,,511.27743961791,417.36911712057,79,3,38.786,595.0272406145443
1806,,,,,512.27743961791,418.36911712057,80,3,38.769,675.4045061027589
1807,,,,,513.27743961791,419.36911712057,81,3,38.754,596.8621042725111
1808,,,,,514.27743961791,420.36911712057,82,3,38.738,637.6381976138671
1809,,,,,515.27743961791,421.36911712057,83,3,38.723,598.7085862536666
1810,,,,,516.27743961791,422.36911712057,84,3,38.706,679.572379826814
1811,,,,,517.27743961791,423.36911712057,85,3,38.689,680.5896864669991
1812,,,,,518.27743961791,424.36911712057,86,3,38.673,641.5196685394613
1813,,,,,519.27743961791,425.36911712057,87,3,38.656,682.6384871797482
1814,,,,,520.27743961791,426.36911712057,88,3,38.639,683.6523598193634
1815,,,,,521.27743961791,427.36911712057,89,3,38.623,644.3990006363586
1816,,,,,522.27743961791,428.36911712057,90,3,38.605,726.0199579226426
1817,,,,,523.27743961791,429.36911712057,91,3,38.589,646.3020587817679
1818,,,,,524.27743961791,430.36911712057,92,3,38.573,647.2687327326835
1819,,,,,525.27743961791,431.36911712057,93,3,38.556,688.7401018850483
1820,,,,,526.27743961791,432.36911712057,94,3,38.539,689.747106524661
1821,,,,,527.27743961791,433.36911712057,95,3,38.524,609.503719939148
1822,,,,,528.27743961791,434.36911712057,96,3,38.508,651.1082836582777
1823,,,,,529.27743961791,435.36911712057,97,3,38.492,652.0698056094828
1824,,,,,530.27743961791,436.36911712057,98,3,38.477,612.2238637492868
1825,,,,,531.27743961791,437.36911712057,99,3,38.461,654.006778389092
1826,,,,,532.27743961791,438.36911712057,100,3,38.443,736.8167558947914
1827,,,,,533.27743961791,439.36911712057,101,3,38.428,614.9035509130487
1828,,,,,534.27743961791,440.36911712057,102,3,38.413,615.8161910652206
1829,,,,,535.27743961791,441.36911712057,103,3,38.397,657.8345621927541
1830,,,,,536.27743961791,442.36911712057,104,3,38.381,658.7889481436697
1831,,,,,537.27743961791,443.36911712057,105,3,38.365,659.7423100945853
1832,,,,,538.27743961791,444.36911712057,106,3,38.349,660.6946480457941
1833,,,,,539.27743961791,445.36911712057,107,3,38.333,661.6459619964163
1834,,,,,540.27743961791,446.36911712057,108,3,38.318,621.1920903623097
1835,,,,,541.27743961791,447.36911712057,109,3,38.301,705.0263144832692
1836,,,,,542.27743961791,448.36911712057,110,3,38.285,664.493759849458
1837,,,,,543.27743961791,449.36911712057,111,3,38.268,707.0218031960175
1838,,,,,544.27743961791,450.36911712057,112,3,38.251,708.008611836214
1839,,,,,545.27743961791,451.36911712057,113,3,38.235,667.2974439457739
1840,,,,,546.27743961791,452.36911712057,114,3,38.219,668.2415258966895
1841,,,,,547.27743961791,453.36911712057,115,3,38.202,710.9993166218111
1842,,,,,548.27743961791,454.36911712057,116,3,38.186,670.1090729204527
1843,,,,,549.27743961791,455.36911712057,117,3,38.17,671.0500508713683
1844,,,,,550.27743961791,456.36911712057,118,3,38.153,713.9800254074082
1845,,,,,551.27743961791,457.36911712057,119,3,38.137,672.9112938951315
1846,,,,,552.27743961791,458.36911712057,120,3,38.12,715.9553521201572
1847,,,,,553.27743961791,459.36911712057,121,3,38.103,716.9319267597585
1848,,,,,554.27743961791,460.36911712057,122,3,38.087,675.6863699917426
1849,,,,,555.27743961791,461.36911712057,123,3,38.072,634.3406178579302
1850,,,,,556.27743961791,462.36911712057,124,3,38.055,719.9114549786024
1851,,,,,557.27743961791,463.36911712057,125,3,38.039,678.4875118444892
1852,,,,,558.27743961791,464.36911712057,126,3,38.023,679.4191777954047
1853,,,,,559.27743961791,465.36911712057,127,3,38.007,680.3498197466223
1854,,,,,560.27743961791,466.36911712057,128,3,37.99,723.8498778367449
1855,,,,,561.27743961791,467.36911712057,129,3,37.975,639.5616105086423
1856,,,,,562.27743961791,468.36911712057,130,3,37.959,683.1356015990668
1857,,,,,563.27743961791,469.36911712057,131,3,37.942,726.8064560555916
1858,,,,,564.27743961791,470.36911712057,132,3,37.926,684.9696126228301
1859,,,,,565.27743961791,471.36911712057,133,3,37.909,728.7528487683406
1860,,,,,566.27743961791,472.36911712057,134,3,37.893,686.7993996465933
1861,,,,,567.27743961791,473.36911712057,135,3,37.876,730.6947534810896
1862,,,,,568.27743961791,474.36911712057,136,3,37.86,688.6249626703566
1863,,,,,569.27743961791,475.36911712057,137,3,37.844,689.5452686212722
1864,,,,,570.27743961791,476.36911712057,138,3,37.827,733.6088902666867
1865,,,,,571.27743961791,477.36911712057,139,3,37.81,734.5650989062807
1866,,,,,572.27743961791,478.36911712057,140,3,37.795,649.0055373347059
1867,,,,,573.27743961791,479.36911712057,141,3,37.778,736.5130310522838
1868,,,,,574.27743961791,480.36911712057,142,3,37.763,650.7223809926727
1869,,,,,575.27743961791,481.36911712057,143,3,37.747,695.0271914486975
1870,,,,,576.27743961791,482.36911712057,144,3,37.732,652.4526729738282
1871,,,,,577.27743961791,483.36911712057,145,3,37.716,696.8708522285964
1872,,,,,578.27743961791,484.36911712057,146,3,37.701,654.1792449549836
1873,,,,,579.27743961791,485.36911712057,147,3,37.685,698.7105450084953
1874,,,,,580.27743961791,486.36911712057,148,3,37.668,743.335980428114
1875,,,,,581.27743961791,487.36911712057,149,3,37.65,788.0517755485812
1876,,,,,582.27743961791,488.36911712057,150,3,37.635,657.5513556245402
1877,,,,,583.27743961791,489.36911712057,151,3,37.62,658.4181557767122
1878,,,,,584.27743961791,490.36911712057,152,3,37.605,659.2840559288841
1879,,,,,585.27743961791,491.36911712057,153,3,37.589,704.1496287139884
1880,,,,,586.27743961791,492.36911712057,154,3,37.575,616.9374045999829
1881,,,,,587.27743961791,493.36911712057,155,3,37.56,661.8763563854001
1882,,,,,588.27743961791,494.36911712057,156,3,37.545,662.7386565375721
1883,,,,,589.27743961791,495.36911712057,157,3,37.53,663.6000566897441
1884,,,,,590.27743961791,496.36911712057,158,3,37.513,753.0352283213293
1885,,,,,591.27743961791,497.36911712057,159,3,37.498,665.2846803477108
1886,,,,,592.27743961791,498.36911712057,160,3,37.483,666.1433204998829
1887,,,,,593.27743961791,499.36911712057,161,3,37.467,711.4583055897192
1888,,,,,594.27743961791,500.36911712057,162,3,37.452,667.8400724810382
1889,,,,,595.27743961791,501.36911712057,163,3,37.435,757.8352075511468
1890,,,,,596.27743961791,502.36911712057,164,3,37.42,669.5152161390051
1891,,,,,597.27743961791,503.36911712057,165,3,37.405,670.3692662911772
1892,,,,,598.27743961791,504.36911712057,166,3,37.39,671.2224164433491
1893,,,,,599.27743961791,505.36911712057,167,3,37.372,806.457238932886
1894,,,,,600.27743961791,506.36911712057,168,3,37.357,672.8719917781274
1895,,,,,601.27743961791,507.36911712057,169,3,37.341,718.6275549531791
1896,,,,,602.27743961791,508.36911712057,170,3,37.323,809.4319695294
1897,,,,,603.27743961791,509.36911712057,171,3,37.308,675.3479789418892
1898,,,,,604.27743961791,510.36911712057,172,3,37.291,766.3343762070957
1899,,,,,605.27743961791,511.36911712057,173,3,37.276,677.0058425995354
1900,,,,,606.27743961791,512.36911712057,174,3,37.259,768.2111123527918
1901,,,,,607.27743961791,513.36911712057,175,3,37.243,723.8941409025367
1902,,,,,608.27743961791,514.36911712057,176,3,37.228,679.4854380868064
1903,,,,,609.27743961791,515.36911712057,177,3,37.211,771.0180565713358
1904,,,,,610.27743961791,516.36911712057,178,3,37.195,726.5328507552833
1905,,,,,611.27743961791,517.36911712057,179,3,37.179,727.4103727061989
1906,,,,,612.27743961791,518.36911712057,180,3,37.163,728.2868706574378
1907,,,,,613.27743961791,519.36911712057,181,3,37.147,729.1623446080299
1908,,,,,614.27743961791,520.36911712057,182,3,37.131,730.0367945589454
1909,,,,,615.27743961791,521.36911712057,183,3,37.114,776.581649575477
1910,,,,,616.27743961791,522.36911712057,184,3,37.098,731.7629015827088
1911,,,,,617.27743961791,523.36911712057,185,3,37.081,778.4133942879007
1912,,,,,618.27743961791,524.36911712057,186,3,37.066,687.6512597302636
1913,,,,,619.27743961791,525.36911712057,187,3,37.05,734.3738674357814
1914,,,,,620.27743961791,526.36911712057,188,3,37.034,735.2421413863709
1915,,,,,621.27743961791,527.36911712057,189,3,37.02,644.1131131883124
1916,,,,,622.27743961791,528.36911712057,190,3,37.003,783.0683295183602
1917,,,,,623.27743961791,529.36911712057,191,3,36.988,691.7538155215578
1918,,,,,624.27743961791,530.36911712057,192,3,36.971,784.9058976640562
1919,,,,,625.27743961791,531.36911712057,193,3,36.957,647.1571477848254
1920,,,,,626.27743961791,532.36911712057,194,3,36.942,694.2191476548852
1921,,,,,627.27743961791,533.36911712057,195,3,36.926,741.3716785550507
1922,,,,,628.27743961791,534.36911712057,196,3,36.911,695.8518196360407
1923,,,,,629.27743961791,535.36911712057,197,3,36.895,743.1112113349496
1924,,,,,630.27743961791,536.36911712057,198,3,36.879,743.9694052861955
1925,,,,,631.27743961791,537.36911712057,199,3,36.863,744.8265752367806
1926,,,,,632.27743961791,538.36911712057,200,3,36.846,792.2771425456813
1927,,,,,633.27743961791,539.36911712057,201,3,36.83,746.5175782605439
1928,,,,,634.27743961791,540.36911712057,202,3,36.817,607.2641977419352
1929,,,,,635.27743961791,541.36911712057,203,3,36.806,514.4813403070135
1930,,,,,636.27743961791,542.36911712057,204,3,36.795,515.1372141662933
1931,,,,,637.27743961791,543.36911712057,205,3,36.784,515.7926040262388
1932,,,,,638.27743961791,544.36911712057,206,3,36.772,563.3896241824411
1933,,,,,639.27743961791,545.36911712057,207,3,36.758,658.0849818912711
1934,,,,,640.27743961791,546.36911712057,208,3,36.745,611.8100643753043
1935,,,,,641.27743961791,547.36911712057,209,3,36.732,612.5488516003788
1936,,,,,642.27743961791,548.36911712057,210,3,36.719,613.2869628257879
1937,,,,,643.27743961791,549.36911712057,211,3,36.708,519.5732581471985
