fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,distance,area
48,,,,,-605.04104387496,-903.348156540328,1,0,26.627,0.0
49,,,,,-604.04104387496,-902.348156540328,2,0,26.626,0.0
50,,,,,-603.04104387496,-901.348156540328,3,0,26.625,0.0
52,,,,,-601.04104387496,-899.348156540328,5,0,26.623,0.0
53,,,,,-600.04104387496,-898.348156540328,6,0,26.621,0.0
54,,,,,-599.04104387496,-897.348156540328,7,0,26.618,0.0
55,,,,,-598.04104387496,-896.348156540328,8,0,26.613,0.0
60,,,,,-593.04104387496,-891.348156540328,13,0,26.605,0.0
61,,,,,-592.04104387496,-890.348156540328,14,0,26.595,0.0
62,,,,,-591.04104387496,-889.348156540328,15,0,26.586,0.0
63,,,,,-590.04104387496,-888.348156540328,16,0,26.576,0.0
64,,,,,-589.04104387496,-887.348156540328,17,0,26.565,0.0
65,,,,,-588.04104387496,-886.348156540328,18,0,26.524,0.0
66,,,,,-587.04104387496,-885.348156540328,19,0,26.514,0.0
67,,,,,-586.04104387496,-884.348156540328,20,0,26.507,0.0
68,,,,,-585.04104387496,-883.348156540328,21,0,26.499,0.0
69,,,,,-584.04104387496,-882.348156540328,22,0,26.492,0.0
70,,,,,-583.04104387496,-881.348156540328,23,0,26.482,0.0
71,,,,,-582.04104387496,-880.348156540328,24,0,26.471,0.0
72,,,,,-581.04104387496,-879.348156540328,25,0,26.463,0.0
73,,,,,-580.04104387496,-878.348156540328,26,0,26.455,0.0
74,,,,,-579.04104387496,-877.348156540328,27,0,26.447,0.0
75,,,,,-578.04104387496,-876.348156540328,28,0,26.437,0.0
76,,,,,-577.04104387496,-875.348156540328,29,0,26.429,0.0
77,,,,,-576.04104387496,-874.348156540328,30,0,26.419,0.0
78,,,,,-575.04104387496,-873.348156540328,31,0,26.412,0.0
79,,,,,-574.04104387496,-872.348156540328,32,0,26.405,0.0
80,,,,,-573.04104387496,-871.348156540328,33,0,26.4,0.0
81,,,,,-572.04104387496,-870.348156540328,34,0,26.394,0.0
82,,,,,-571.04104387496,-869.348156540328,35,0,26.388,0.0
83,,,,,-570.04104387496,-868.348156540328,36,0,26.382,0.0
84,,,,,-569.04104387496,-867.348156540328,37,0,26.374,0.0
85,,,,,-568.04104387496,-866.348156540328,38,0,26.365,0.0
86,,,,,-567.04104387496,-865.348156540328,39,0,26.356,0.0
87,,,,,-566.04104387496,-864.348156540328,40,0,26.348,0.0
88,,,,,-565.04104387496,-863.348156540328,41,0,26.341,0.0
89,,,,,-564.04104387496,-862.348156540328,42,0,26.335,0.0
90,,,,,-563.04104387496,-861.348156540328,43,0,26.327,0.0
91,,,,,-562.04104387496,-860.348156540328,44,0,26.317,0.0
92,,,,,-561.04104387496,-859.348156540328,45,0,26.308,0.0
93,,,,,-560.04104387496,-858.348156540328,46,0,26.299,0.0
94,,,,,-559.04104387496,-857.348156540328,47,0,26.289,0.0
95,,,,,-558.04104387496,-856.348156540328,48,0,26.282,0.0
96,,,,,-557.04104387496,-855.348156540328,49,0,26.278,0.0
97,,,,,-556.04104387496,-854.348156540328,50,0,26.276,0.0
118,,,,,-535.04104387496,-833.348156540328,71,0,26.27,0.0
119,,,,,-534.04104387496,-832.348156540328,72,0,26.262,0.0
120,,,,,-533.04104387496,-831.348156540328,73,0,26.256,0.0
121,,,,,-532.04104387496,-830.348156540328,74,0,26.252,0.0
122,,,,,-531.04104387496,-829.348156540328,75,0,26.251,0.0
123,,,,,-530.04104387496,-828.348156540328,76,0,26.25,0.0
125,,,,,-528.04104387496,-826.348156540328,78,0,26.249,0.0
