fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,distance,area
1,2018-05-24T11:20:53Z,43.82970000,16.64223333,807.00,,,,,,
2,2018-05-24T11:20:54Z,43.82970000,16.64223333,807.00,,,,,,
3,2018-05-24T11:20:55Z,43.82970000,16.64223333,807.00,,,,,,
4,2018-05-24T11:20:56Z,43.82970000,16.64223333,807.00,,,,,,
5,2018-05-24T11:20:57Z,43.82970000,16.64221667,807.00,,,,,,
6,2018-05-24T11:20:58Z,43.82968333,16.64221667,807.00,,,,,,
7,2018-05-24T11:20:59Z,43.82968333,16.64220000,807.00,,,,,,
8,2018-05-24T11:21:00Z,43.82968333,16.64218333,807.00,,,,,,
9,2018-05-24T11:21:01Z,43.82966667,16.64215000,806.00,,,,,,
10,2018-05-24T11:21:02Z,43.82966667,16.64211667,805.00,,,,,,
11,2018-05-24T11:21:03Z,43.82965000,16.64208333,804.00,,,,,,
12,2018-05-24T11:21:04Z,43.82961667,16.64205000,804.00,,,,,,
13,2018-05-24T11:21:05Z,43.82958333,16.64201667,806.00,,,,,,
14,2018-05-24T11:21:06Z,43.82955000,16.64196667,807.00,,,,,,
15,2018-05-24T11:21:07Z,43.82953333,16.64193333,807.00,,,,,,
16,2018-05-24T11:21:08Z,43.82950000,16.64188333,807.00,,,,,,
17,2018-05-24T11:21:09Z,43.82948333,16.64180000,806.00,,,,,,
18,2018-05-24T11:21:10Z,43.82950000,16.64168333,805.00,,,,,,
19,2018-05-24T11:21:11Z,43.82953333,16.64158333,804.00,,,,,,
20,2018-05-24T11:21:12Z,43.82960000,16.64148333,803.00,,,,,,
21,2018-05-24T11:21:13Z,43.82970000,16.64140000,804.00,,,,,,
22,2018-05-24T11:21:14Z,43.82978333,16.64133333,805.00,,,,,,
23,2018-05-24T11:21:15Z,43.82986667,16.64128333,806.00,,,,,,
24,2018-05-24T11:21:16Z,43.82995000,16.64123333,807.00,,,,,,
25,2018-05-24T11:21:17Z,43.83005000,16.64120000,808.00,,,,,,
