fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,distance,area
1,2018-05-24T12:13:30Z,43.82961667,16.64235000,812.00,,,,,,
2,2018-05-24T12:13:31Z,43.82961667,16.64235000,812.00,,,,,,
3,2018-05-24T12:13:32Z,43.82961667,16.64235000,812.00,,,,,,
4,2018-05-24T12:13:33Z,43.82961667,16.64235000,812.00,,,,,,
5,2018-05-24T12:13:34Z,43.82961667,16.64235000,812.00,,,,,,
6,2018-05-24T12:13:35Z,43.82961667,16.64235000,812.00,,,,,,
7,2018-05-24T12:13:36Z,43.82961667,16.64235000,812.00,,,,,,
8,2018-05-24T12:13:37Z,43.82961667,16.64235000,812.00,,,,,,
9,2018-05-24T12:13:38Z,43.82961667,16.64235000,812.00,,,,,,
10,2018-05-24T12:13:39Z,43.82961667,16.64235000,812.00,,,,,,
11,2018-05-24T12:13:40Z,43.82961667,16.64235000,812.00,,,,,,
12,2018-05-24T12:13:41Z,43.82961667,16.64235000,812.00,,,,,,
13,2018-05-24T12:13:42Z,43.82961667,16.64235000,812.00,,,,,,
14,2018-05-24T12:13:43Z,43.82961667,16.64235000,812.00,,,,,,
15,2018-05-24T12:13:44Z,43.82961667,16.64235000,812.00,,,,,,
16,2018-05-24T12:13:45Z,43.82961667,16.64235000,812.00,,,,,,
17,2018-05-24T12:13:46Z,43.82961667,16.64235000,812.00,,,,,,
18,2018-05-24T12:13:47Z,43.82961667,16.64235000,812.00,,,,,,
19,2018-05-24T12:13:48Z,43.82961667,16.64235000,812.00,,,,,,
20,2018-05-24T12:13:49Z,43.82961667,16.64235000,812.00,,,,,,
21,2018-05-24T12:13:50Z,43.82961667,16.64235000,812.00,,,,,,
22,2018-05-24T12:13:51Z,43.82961667,16.64235000,812.00,,,,,,
23,2018-05-24T12:13:52Z,43.82961667,16.64235000,812.00,,,,,,
24,2018-05-24T12:13:53Z,43.82961667,16.64235000,812.00,,,,,,
25,2018-05-24T12:13:54Z,43.82961667,16.64233333,812.00,,,,,,
26,2018-05-24T12:13:55Z,43.82961667,16.64233333,812.00,,,,,,
27,2018-05-24T12:13:56Z,43.82961667,16.64233333,812.00,,,,,,
28,2018-05-24T12:13:57Z,43.82961667,16.64233333,812.00,,,,,,
29,2018-05-24T12:13:58Z,43.82961667,16.64233333,812.00,,,,,,
30,2018-05-24T12:13:59Z,43.82961667,16.64233333,812.00,,,,,,
31,2018-05-24T12:14:00Z,43.82961667,16.64233333,812.00,,,,,,
32,2018-05-24T12:14:01Z,43.82961667,16.64233333,812.00,,,,,,
33,2018-05-24T12:14:02Z,43.82961667,16.64233333,812.00,,,,,,
34,2018-05-24T12:14:03Z,43.82961667,16.64233333,812.00,,,,,,
35,2018-05-24T12:14:04Z,43.82961667,16.64233333,812.00,,,,,,
36,2018-05-24T12:14:05Z,43.82961667,16.64233333,812.00,,,,,,
37,2018-05-24T12:14:06Z,43.82961667,16.64233333,812.00,,,,,,
38,2018-05-24T12:14:07Z,43.82961667,16.64233333,812.00,,,,,,
39,2018-05-24T12:14:08Z,43.82961667,16.64233333,812.00,,,,,,
40,2018-05-24T12:14:09Z,43.82961667,16.64233333,812.00,,,,,,
41,2018-05-24T12:14:10Z,43.82961667,16.64233333,812.00,,,,,,
42,2018-05-24T12:14:11Z,43.82961667,16.64233333,812.00,,,,,,
43,2018-05-24T12:14:12Z,43.82961667,16.64233333,811.00,,,,,,
44,2018-05-24T12:14:13Z,43.82961667,16.64233333,811.00,,,,,,
45,2018-05-24T12:14:14Z,43.82961667,16.64233333,811.00,,,,,,
46,2018-05-24T12:14:15Z,43.82961667,16.64233333,812.00,,,,,,
47,2018-05-24T12:14:16Z,43.82961667,16.64233333,812.00,,,,,,
48,2018-05-24T12:14:17Z,43.82961667,16.64233333,812.00,,,,,,
49,2018-05-24T12:14:18Z,43.82958333,16.64231667,812.00,,,,,,
50,2018-05-24T12:14:19Z,43.82955000,16.64230000,812.00,,,,,,
51,2018-05-24T12:14:20Z,43.82951667,16.64230000,812.00,,,,,,
52,2018-05-24T12:14:21Z,43.82948333,16.64228333,811.00,,,,,,
53,2018-05-24T12:14:22Z,43.82943333,16.64228333,810.00,,,,,,
54,2018-05-24T12:14:23Z,43.82941667,16.64228333,809.00,,,,,,
55,2018-05-24T12:14:24Z,43.82936667,16.64230000,809.00,,,,,,
56,2018-05-24T12:14:25Z,43.82931667,16.64230000,809.00,,,,,,
57,2018-05-24T12:14:26Z,43.82928333,16.64228333,810.00,,,,,,
58,2018-05-24T12:14:27Z,43.82923333,16.64226667,811.00,,,,,,
59,2018-05-24T12:14:28Z,43.82918333,16.64226667,812.00,,,,,,
60,2018-05-24T12:14:29Z,43.82913333,16.64226667,812.00,,,,,,
61,2018-05-24T12:14:30Z,43.82908333,16.64228333,813.00,,,,,,
62,2018-05-24T12:14:31Z,43.82901667,16.64230000,814.00,,,,,,
63,2018-05-24T12:14:32Z,43.82895000,16.64233333,815.00,,,,,,
64,2018-05-24T12:14:33Z,43.82890000,16.64238333,816.00,,,,,,
65,2018-05-24T12:14:34Z,43.82883333,16.64241667,816.00,,,,,,
66,2018-05-24T12:14:35Z,43.82880000,16.64250000,816.00,,,,,,
67,2018-05-24T12:14:36Z,43.82875000,16.64261667,815.00,,,,,,
68,2018-05-24T12:14:37Z,43.82870000,16.64271667,814.00,,,,,,
69,2018-05-24T12:14:38Z,43.82863333,16.64285000,814.00,,,,,,
70,2018-05-24T12:14:39Z,43.82858333,16.64295000,814.00,,,,,,
