fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,distance,area
1,2018-05-24T10:39:43Z,43.82966667,16.64230000,1371.00,,,,,,
2,2018-05-24T10:39:44Z,43.82966667,16.64230000,1371.00,,,,,,
3,2018-05-24T10:39:45Z,43.82966667,16.64230000,1371.00,,,,,,
4,2018-05-24T10:39:46Z,43.82966667,16.64230000,1371.00,,,,,,
5,2018-05-24T10:39:47Z,43.82966667,16.64230000,1371.00,,,,,,
6,2018-05-24T10:39:48Z,43.82966667,16.64230000,1370.00,,,,,,
7,2018-05-24T10:39:49Z,43.82966667,16.64230000,1370.00,,,,,,
8,2018-05-24T10:39:50Z,43.82966667,16.64230000,1371.00,,,,,,
9,2018-05-24T10:39:51Z,43.82966667,16.64228333,1370.00,,,,,,
10,2018-05-24T10:39:52Z,43.82966667,16.64228333,1370.00,,,,,,
11,2018-05-24T10:39:53Z,43.82965000,16.64228333,1370.00,,,,,,
12,2018-05-24T10:39:54Z,43.82965000,16.64226667,1370.00,,,,,,
13,2018-05-24T10:39:55Z,43.82961667,16.64225000,1369.00,,,,,,
14,2018-05-24T10:39:56Z,43.82960000,16.64221667,1368.00,,,,,,
15,2018-05-24T10:39:57Z,43.82956667,16.64220000,1367.00,,,,,,
16,2018-05-24T10:39:58Z,43.82953333,16.64215000,1365.00,,,,,,
17,2018-05-24T10:39:59Z,43.82951667,16.64211667,1364.00,,,,,,
18,2018-05-24T10:40:00Z,43.82948333,16.64206667,1364.00,,,,,,
19,2018-05-24T10:40:01Z,43.82945000,16.64201667,1362.00,,,,,,
20,2018-05-24T10:40:02Z,43.82940000,16.64196667,1362.00,,,,,,
21,2018-05-24T10:40:03Z,43.82935000,16.64191667,1361.00,,,,,,
22,2018-05-24T10:40:04Z,43.82926667,16.64188333,1362.00,,,,,,
23,2018-05-24T10:40:05Z,43.82920000,16.64186667,1363.00,,,,,,
24,2018-05-24T10:40:06Z,43.82911667,16.64188333,1362.00,,,,,,
25,2018-05-24T10:40:07Z,43.82906667,16.64193333,1362.00,,,,,,
26,2018-05-24T10:40:08Z,43.82901667,16.64198333,1362.00,,,,,,
27,2018-05-24T10:40:09Z,43.82896667,16.64203333,1362.00,,,,,,
28,2018-05-24T10:40:10Z,43.82890000,16.64208333,1361.00,,,,,,
29,2018-05-24T10:40:11Z,43.82883333,16.64215000,1360.00,,,,,,
30,2018-05-24T10:40:12Z,43.82876667,16.64223333,1360.00,,,,,,
31,2018-05-24T10:40:13Z,43.82871667,16.64231667,1361.00,,,,,,
32,2018-05-24T10:40:14Z,43.82866667,16.64238333,1362.00,,,,,,
33,2018-05-24T10:40:15Z,43.82863333,16.64243333,1363.00,,,,,,
34,2018-05-24T10:40:16Z,43.82858333,16.64250000,1362.00,,,,,,
35,2018-05-24T10:40:17Z,43.82851667,16.64256667,1360.00,,,,,,
36,2018-05-24T10:40:18Z,43.82846667,16.64265000,1359.00,,,,,,
37,2018-05-24T10:40:19Z,43.82840000,16.64271667,1357.00,,,,,,
38,2018-05-24T10:40:20Z,43.82833333,16.64276667,1356.00,,,,,,
39,2018-05-24T10:40:21Z,43.82826667,16.64283333,1356.00,,,,,,
40,2018-05-24T10:40:22Z,43.82821667,16.64290000,1356.00,,,,,,
41,2018-05-24T10:40:23Z,43.82815000,16.64296667,1355.00,,,,,,
42,2018-05-24T10:40:24Z,43.82810000,16.64303333,1354.00,,,,,,
43,2018-05-24T10:40:25Z,43.82801667,16.64308333,1354.00,,,,,,
44,2018-05-24T10:40:26Z,43.82795000,16.64311667,1355.00,,,,,,
45,2018-05-24T10:40:27Z,43.82788333,16.64315000,1355.00,,,,,,
46,2018-05-24T10:40:28Z,43.82783333,16.64321667,1355.00,,,,,,
47,2018-05-24T10:40:29Z,43.82776667,16.64328333,1355.00,,,,,,
48,2018-05-24T10:40:30Z,43.82771667,16.64335000,1353.00,,,,,,
49,2018-05-24T10:40:31Z,43.82766667,16.64343333,1352.00,,,,,,
50,2018-05-24T10:40:32Z,43.82760000,16.64350000,1351.00,,,,,,
51,2018-05-24T10:40:33Z,43.82755000,16.64358333,1351.00,,,,,,
52,2018-05-24T10:40:34Z,43.82748333,16.64366667,1350.00,,,,,,
53,2018-05-24T10:40:35Z,43.82741667,16.64373333,1350.00,,,,,,
54,2018-05-24T10:40:36Z,43.82736667,16.64380000,1350.00,,,,,,
55,2018-05-24T10:40:37Z,43.82730000,16.64386667,1351.00,,,,,,
56,2018-05-24T10:40:38Z,43.82725000,16.64393333,1350.00,,,,,,
57,2018-05-24T10:40:39Z,43.82720000,16.64401667,1349.00,,,,,,
58,2018-05-24T10:40:40Z,43.82713333,16.64410000,1349.00,,,,,,
59,2018-05-24T10:40:41Z,43.82708333,16.64416667,1348.00,,,,,,
60,2018-05-24T10:40:42Z,43.82701667,16.64425000,1347.00,,,,,,
61,2018-05-24T10:40:43Z,43.82696667,16.64431667,1346.00,,,,,,
