fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,distance,area
1,2018-05-24T11:19:51Z,43.82966667,16.64230000,797.00,,,,,,
2,2018-05-24T11:19:52Z,43.82966667,16.64230000,797.00,,,,,,
3,2018-05-24T11:19:53Z,43.82966667,16.64230000,797.00,,,,,,
4,2018-05-24T11:19:54Z,43.82966667,16.64230000,797.00,,,,,,
5,2018-05-24T11:19:55Z,43.82966667,16.64230000,797.00,,,,,,
6,2018-05-24T11:19:56Z,43.82966667,16.64230000,797.00,,,,,,
7,2018-05-24T11:19:57Z,43.82966667,16.64230000,797.00,,,,,,
8,2018-05-24T11:19:58Z,43.82966667,16.64230000,797.00,,,,,,
9,2018-05-24T11:19:59Z,43.82968333,16.64230000,797.00,,,,,,
10,2018-05-24T11:20:00Z,43.82968333,16.64230000,797.00,,,,,,
11,2018-05-24T11:20:01Z,43.82968333,16.64230000,797.00,,,,,,
12,2018-05-24T11:20:02Z,43.82968333,16.64230000,797.00,,,,,,
13,2018-05-24T11:20:03Z,43.82966667,16.64228333,797.00,,,,,,
14,2018-05-24T11:20:04Z,43.82966667,16.64228333,797.00,,,,,,
15,2018-05-24T11:20:05Z,43.82966667,16.64228333,797.00,,,,,,
16,2018-05-24T11:20:06Z,43.82966667,16.64228333,797.00,,,,,,
17,2018-05-24T11:20:07Z,43.82966667,16.64226667,796.00,,,,,,
18,2018-05-24T11:20:08Z,43.82965000,16.64223333,796.00,,,,,,
19,2018-05-24T11:20:09Z,43.82963333,16.64221667,795.00,,,,,,
20,2018-05-24T11:20:10Z,43.82960000,16.64220000,793.00,,,,,,
21,2018-05-24T11:20:11Z,43.82955000,16.64216667,791.00,,,,,,
22,2018-05-24T11:20:12Z,43.82951667,16.64213333,793.00,,,,,,
23,2018-05-24T11:20:13Z,43.82946667,16.64208333,794.00,,,,,,
24,2018-05-24T11:20:14Z,43.82943333,16.64205000,794.00,,,,,,
25,2018-05-24T11:20:15Z,43.82938333,16.64201667,792.00,,,,,,
26,2018-05-24T11:20:16Z,43.82931667,16.64200000,791.00,,,,,,
27,2018-05-24T11:20:17Z,43.82925000,16.64201667,792.00,,,,,,
28,2018-05-24T11:20:18Z,43.82918333,16.64205000,794.00,,,,,,
29,2018-05-24T11:20:19Z,43.82911667,16.64210000,795.00,,,,,,
30,2018-05-24T11:20:20Z,43.82905000,16.64213333,796.00,,,,,,
31,2018-05-24T11:20:21Z,43.82900000,16.64216667,795.00,,,,,,
32,2018-05-24T11:20:22Z,43.82893333,16.64218333,795.00,,,,,,
33,2018-05-24T11:20:23Z,43.82888333,16.64218333,794.00,,,,,,
34,2018-05-24T11:20:24Z,43.82883333,16.64215000,794.00,,,,,,
35,2018-05-24T11:20:25Z,43.82880000,16.64206667,792.00,,,,,,
36,2018-05-24T11:20:26Z,43.82881667,16.64196667,790.00,,,,,,
37,2018-05-24T11:20:27Z,43.82888333,16.64183333,789.00,,,,,,
38,2018-05-24T11:20:28Z,43.82896667,16.64175000,790.00,,,,,,
39,2018-05-24T11:20:29Z,43.82906667,16.64168333,792.00,,,,,,
40,2018-05-24T11:20:30Z,43.82916667,16.64166667,794.00,,,,,,
41,2018-05-24T11:20:31Z,43.82925000,16.64165000,795.00,,,,,,
42,2018-05-24T11:20:32Z,43.82935000,16.64161667,795.00,,,,,,
43,2018-05-24T11:20:33Z,43.82945000,16.64156667,793.00,,,,,,
44,2018-05-24T11:20:34Z,43.82955000,16.64148333,793.00,,,,,,
45,2018-05-24T11:20:35Z,43.82966667,16.64140000,794.00,,,,,,
46,2018-05-24T11:20:36Z,43.82976667,16.64135000,797.00,,,,,,
47,2018-05-24T11:20:37Z,43.82985000,16.64131667,798.00,,,,,,
48,2018-05-24T11:20:38Z,43.82993333,16.64128333,798.00,,,,,,
49,2018-05-24T11:20:39Z,43.83001667,16.64123333,798.00,,,,,,
50,2018-05-24T11:20:40Z,43.83010000,16.64115000,798.00,,,,,,
51,2018-05-24T11:20:41Z,43.83018333,16.64106667,798.00,,,,,,
52,2018-05-24T11:20:42Z,43.83026667,16.64098333,798.00,,,,,,
53,2018-05-24T11:20:43Z,43.83033333,16.64093333,801.00,,,,,,
54,2018-05-24T11:20:44Z,43.83040000,16.64088333,803.00,,,,,,
55,2018-05-24T11:20:45Z,43.83045000,16.64081667,804.00,,,,,,
56,2018-05-24T11:20:46Z,43.83050000,16.64076667,804.00,,,,,,
57,2018-05-24T11:20:47Z,43.83056667,16.64068333,803.00,,,,,,
58,2018-05-24T11:20:48Z,43.83063333,16.64060000,804.00,,,,,,
59,2018-05-24T11:20:49Z,43.83070000,16.64051667,804.00,,,,,,
60,2018-05-24T11:20:50Z,43.83076667,16.64045000,806.00,,,,,,
61,2018-05-24T11:20:51Z,43.83081667,16.64036667,807.00,,,,,,
62,2018-05-24T11:20:52Z,43.83085000,16.64028333,807.00,,,,,,
63,2018-05-24T11:20:53Z,43.83088333,16.64020000,808.00,,,,,,
64,2018-05-24T11:20:54Z,43.83091667,16.64011667,808.00,,,,,,
65,2018-05-24T11:20:55Z,43.83093333,16.64003333,809.00,,,,,,
66,2018-05-24T11:20:56Z,43.83095000,16.63995000,808.00,,,,,,
67,2018-05-24T11:20:57Z,43.83096667,16.63986667,808.00,,,,,,
68,2018-05-24T11:20:58Z,43.83100000,16.63978333,807.00,,,,,,
69,2018-05-24T11:20:59Z,43.83103333,16.63970000,807.00,,,,,,
70,2018-05-24T11:21:00Z,43.83106667,16.63960000,807.00,,,,,,
71,2018-05-24T11:21:01Z,43.83110000,16.63950000,808.00,,,,,,
72,2018-05-24T11:21:02Z,43.83113333,16.63940000,808.00,,,,,,
73,2018-05-24T11:21:03Z,43.83115000,16.63931667,808.00,,,,,,
74,2018-05-24T11:21:04Z,43.83116667,16.63921667,807.00,,,,,,
75,2018-05-24T11:21:05Z,43.83118333,16.63913333,807.00,,,,,,
76,2018-05-24T11:21:06Z,43.83120000,16.63903333,807.00,,,,,,
77,2018-05-24T11:21:07Z,43.83121667,16.63893333,807.00,,,,,,
78,2018-05-24T11:21:08Z,43.83123333,16.63881667,808.00,,,,,,
79,2018-05-24T11:21:09Z,43.83125000,16.63871667,809.00,,,,,,
80,2018-05-24T11:21:10Z,43.83126667,16.63863333,810.00,,,,,,
81,2018-05-24T11:21:11Z,43.83128333,16.63853333,810.00,,,,,,
82,2018-05-24T11:21:12Z,43.83130000,16.63845000,809.00,,,,,,
83,2018-05-24T11:21:13Z,43.83130000,16.63835000,809.00,,,,,,
84,2018-05-24T11:21:14Z,43.83130000,16.63826667,809.00,,,,,,
85,2018-05-24T11:21:15Z,43.83128333,16.63816667,809.00,,,,,,
86,2018-05-24T11:21:16Z,43.83126667,16.63810000,808.00,,,,,,
87,2018-05-24T11:21:17Z,43.83121667,16.63805000,807.00,,,,,,
88,2018-05-24T11:21:18Z,43.83116667,16.63806667,807.00,,,,,,
89,2018-05-24T11:21:19Z,43.83111667,16.63813333,805.00,,,,,,
90,2018-05-24T11:21:20Z,43.83108333,16.63821667,804.00,,,,,,
91,2018-05-24T11:21:21Z,43.83106667,16.63833333,803.00,,,,,,
92,2018-05-24T11:21:22Z,43.83108333,16.63846667,803.00,,,,,,
93,2018-05-24T11:21:23Z,43.83110000,16.63858333,803.00,,,,,,
94,2018-05-24T11:21:24Z,43.83111667,16.63868333,802.00,,,,,,
95,2018-05-24T11:21:25Z,43.83113333,16.63880000,801.00,,,,,,
96,2018-05-24T11:21:26Z,43.83111667,16.63890000,799.00,,,,,,
97,2018-05-24T11:21:27Z,43.83110000,16.63900000,799.00,,,,,,
98,2018-05-24T11:21:28Z,43.83106667,16.63910000,798.00,,,,,,
99,2018-05-24T11:21:29Z,43.83101667,16.63918333,797.00,,,,,,
100,2018-05-24T11:21:30Z,43.83098333,16.63926667,797.00,,,,,,
101,2018-05-24T11:21:31Z,43.83093333,16.63933333,796.00,,,,,,
102,2018-05-24T11:21:32Z,43.83090000,16.63941667,795.00,,,,,,
103,2018-05-24T11:21:33Z,43.83083333,16.63950000,795.00,,,,,,
