fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,distance,area
1,2018-05-24T10:19:49Z,43.82966667,16.64233333,808.00,,,,,,
2,2018-05-24T10:19:50Z,43.82966667,16.64233333,808.00,,,,,,
3,2018-05-24T10:19:51Z,43.82966667,16.64233333,808.00,,,,,,
4,2018-05-24T10:19:52Z,43.82966667,16.64231667,808.00,,,,,,
5,2018-05-24T10:19:53Z,43.82966667,16.64231667,808.00,,,,,,
6,2018-05-24T10:19:54Z,43.82966667,16.64231667,808.00,,,,,,
7,2018-05-24T10:19:55Z,43.82966667,16.64231667,808.00,,,,,,
8,2018-05-24T10:19:56Z,43.82966667,16.64231667,808.00,,,,,,
9,2018-05-24T10:19:57Z,43.82966667,16.64231667,808.00,,,,,,
10,2018-05-24T10:19:58Z,43.82966667,16.64231667,808.00,,,,,,
11,2018-05-24T10:19:59Z,43.82966667,16.64231667,808.00,,,,,,
12,2018-05-24T10:20:00Z,43.82966667,16.64233333,808.00,,,,,,
13,2018-05-24T10:20:01Z,43.82966667,16.64233333,808.00,,,,,,
14,2018-05-24T10:20:02Z,43.82966667,16.64233333,808.00,,,,,,
15,2018-05-24T10:20:03Z,43.82966667,16.64233333,808.00,,,,,,
16,2018-05-24T10:20:04Z,43.82966667,16.64233333,808.00,,,,,,
17,2018-05-24T10:20:05Z,43.82966667,16.64233333,808.00,,,,,,
18,2018-05-24T10:20:06Z,43.82966667,16.64233333,808.00,,,,,,
19,2018-05-24T10:20:07Z,43.82966667,16.64233333,808.00,,,,,,
20,2018-05-24T10:20:08Z,43.82966667,16.64233333,808.00,,,,,,
21,2018-05-24T10:20:09Z,43.82966667,16.64233333,808.00,,,,,,
22,2018-05-24T10:20:10Z,43.82966667,16.64233333,808.00,,,,,,
23,2018-05-24T10:20:11Z,43.82966667,16.64233333,808.00,,,,,,
24,2018-05-24T10:20:12Z,43.82966667,16.64233333,808.00,,,,,,
25,2018-05-24T10:20:13Z,43.82966667,16.64233333,808.00,,,,,,
26,2018-05-24T10:20:14Z,43.82966667,16.64231667,808.00,,,,,,
27,2018-05-24T10:20:15Z,43.82966667,16.64231667,808.00,,,,,,
28,2018-05-24T10:20:16Z,43.82966667,16.64231667,808.00,,,,,,
29,2018-05-24T10:20:17Z,43.82966667,16.64231667,808.00,,,,,,
30,2018-05-24T10:20:18Z,43.82966667,16.64231667,808.00,,,,,,
31,2018-05-24T10:20:19Z,43.82966667,16.64231667,808.00,,,,,,
32,2018-05-24T10:20:20Z,43.82966667,16.64231667,808.00,,,,,,
33,2018-05-24T10:20:21Z,43.82966667,16.64231667,808.00,,,,,,
34,2018-05-24T10:20:22Z,43.82966667,16.64231667,808.00,,,,,,
35,2018-05-24T10:20:23Z,43.82966667,16.64231667,808.00,,,,,,
36,2018-05-24T10:20:24Z,43.82966667,16.64231667,808.00,,,,,,
37,2018-05-24T10:20:25Z,43.82966667,16.64231667,808.00,,,,,,
38,2018-05-24T10:20:26Z,43.82966667,16.64231667,808.00,,,,,,
39,2018-05-24T10:20:27Z,43.82966667,16.64231667,808.00,,,,,,
40,2018-05-24T10:20:28Z,43.82966667,16.64231667,808.00,,,,,,
41,2018-05-24T10:20:29Z,43.82966667,16.64231667,808.00,,,,,,
42,2018-05-24T10:20:30Z,43.82966667,16.64231667,808.00,,,,,,
43,2018-05-24T10:20:31Z,43.82966667,16.64231667,808.00,,,,,,
44,2018-05-24T10:20:32Z,43.82966667,16.64231667,808.00,,,,,,
45,2018-05-24T10:20:33Z,43.82966667,16.64231667,808.00,,,,,,
46,2018-05-24T10:20:34Z,43.82966667,16.64231667,808.00,,,,,,
47,2018-05-24T10:20:35Z,43.82966667,16.64231667,808.00,,,,,,
48,2018-05-24T10:20:36Z,43.82966667,16.64231667,808.00,,,,,,
49,2018-05-24T10:20:37Z,43.82965000,16.64230000,807.00,,,,,,
50,2018-05-24T10:20:38Z,43.82961667,16.64230000,807.00,,,,,,
51,2018-05-24T10:20:39Z,43.82960000,16.64228333,807.00,,,,,,
52,2018-05-24T10:20:40Z,43.82956667,16.64225000,806.00,,,,,,
53,2018-05-24T10:20:41Z,43.82951667,16.64220000,805.00,,,,,,
54,2018-05-24T10:20:42Z,43.82946667,16.64216667,805.00,,,,,,
55,2018-05-24T10:20:43Z,43.82938333,16.64215000,805.00,,,,,,
56,2018-05-24T10:20:44Z,43.82930000,16.64215000,806.00,,,,,,
57,2018-05-24T10:20:45Z,43.82923333,16.64216667,806.00,,,,,,
58,2018-05-24T10:20:46Z,43.82918333,16.64221667,806.00,,,,,,
59,2018-05-24T10:20:47Z,43.82913333,16.64228333,806.00,,,,,,
60,2018-05-24T10:20:48Z,43.82906667,16.64235000,806.00,,,,,,
61,2018-05-24T10:20:49Z,43.82900000,16.64243333,806.00,,,,,,
62,2018-05-24T10:20:50Z,43.82895000,16.64251667,806.00,,,,,,
63,2018-05-24T10:20:51Z,43.82888333,16.64260000,807.00,,,,,,
64,2018-05-24T10:20:52Z,43.82883333,16.64268333,808.00,,,,,,
65,2018-05-24T10:20:53Z,43.82880000,16.64276667,809.00,,,,,,
66,2018-05-24T10:20:54Z,43.82876667,16.64283333,810.00,,,,,,
67,2018-05-24T10:20:55Z,43.82875000,16.64290000,812.00,,,,,,
68,2018-05-24T10:20:56Z,43.82870000,16.64295000,811.00,,,,,,
69,2018-05-24T10:20:57Z,43.82865000,16.64296667,810.00,,,,,,
70,2018-05-24T10:20:58Z,43.82860000,16.64296667,809.00,,,,,,
