fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,distance,area
1,2018-05-24T10:39:56Z,43.82970000,16.64223333,816.00,,,,,,
2,2018-05-24T10:39:57Z,43.82970000,16.64223333,816.00,,,,,,
3,2018-05-24T10:39:58Z,43.82970000,16.64223333,816.00,,,,,,
4,2018-05-24T10:39:59Z,43.82970000,16.64223333,816.00,,,,,,
5,2018-05-24T10:40:00Z,43.82968333,16.64221667,816.00,,,,,,
6,2018-05-24T10:40:01Z,43.82968333,16.64223333,816.00,,,,,,
7,2018-05-24T10:40:02Z,43.82966667,16.64223333,816.00,,,,,,
8,2018-05-24T10:40:03Z,43.82966667,16.64223333,816.00,,,,,,
9,2018-05-24T10:40:04Z,43.82965000,16.64221667,816.00,,,,,,
10,2018-05-24T10:40:05Z,43.82963333,16.64220000,814.00,,,,,,
11,2018-05-24T10:40:06Z,43.82963333,16.64220000,814.00,,,,,,
12,2018-05-24T10:40:07Z,43.82961667,16.64216667,814.00,,,,,,
13,2018-05-24T10:40:08Z,43.82960000,16.64216667,813.00,,,,,,
14,2018-05-24T10:40:09Z,43.82958333,16.64216667,813.00,,,,,,
15,2018-05-24T10:40:10Z,43.82955000,16.64215000,812.00,,,,,,
16,2018-05-24T10:40:11Z,43.82951667,16.64215000,811.00,,,,,,
17,2018-05-24T10:40:12Z,43.82948333,16.64213333,810.00,,,,,,
18,2018-05-24T10:40:13Z,43.82943333,16.64211667,809.00,,,,,,
19,2018-05-24T10:40:14Z,43.82938333,16.64210000,807.00,,,,,,
20,2018-05-24T10:40:15Z,43.82930000,16.64208333,808.00,,,,,,
21,2018-05-24T10:40:16Z,43.82923333,16.64208333,807.00,,,,,,
22,2018-05-24T10:40:17Z,43.82915000,16.64210000,809.00,,,,,,
23,2018-05-24T10:40:18Z,43.82908333,16.64211667,807.00,,,,,,
24,2018-05-24T10:40:19Z,43.82901667,16.64211667,808.00,,,,,,
25,2018-05-24T10:40:20Z,43.82895000,16.64213333,810.00,,,,,,
26,2018-05-24T10:40:21Z,43.82890000,16.64213333,812.00,,,,,,
27,2018-05-24T10:40:22Z,43.82885000,16.64215000,812.00,,,,,,
28,2018-05-24T10:40:23Z,43.82880000,16.64218333,811.00,,,,,,
29,2018-05-24T10:40:24Z,43.82875000,16.64220000,809.00,,,,,,
30,2018-05-24T10:40:25Z,43.82866667,16.64221667,807.00,,,,,,
31,2018-05-24T10:40:26Z,43.82860000,16.64226667,806.00,,,,,,
32,2018-05-24T10:40:27Z,43.82855000,16.64231667,806.00,,,,,,
33,2018-05-24T10:40:28Z,43.82850000,16.64240000,806.00,,,,,,
34,2018-05-24T10:40:29Z,43.82845000,16.64246667,806.00,,,,,,
35,2018-05-24T10:40:30Z,43.82840000,16.64253333,804.00,,,,,,
36,2018-05-24T10:40:31Z,43.82833333,16.64260000,802.00,,,,,,
37,2018-05-24T10:40:32Z,43.82828333,16.64266667,800.00,,,,,,
38,2018-05-24T10:40:33Z,43.82821667,16.64276667,798.00,,,,,,
39,2018-05-24T10:40:34Z,43.82816667,16.64285000,798.00,,,,,,
40,2018-05-24T10:40:35Z,43.82811667,16.64293333,798.00,,,,,,
41,2018-05-24T10:40:36Z,43.82805000,16.64301667,798.00,,,,,,
42,2018-05-24T10:40:37Z,43.82800000,16.64310000,798.00,,,,,,
43,2018-05-24T10:40:38Z,43.82795000,16.64320000,797.00,,,,,,
44,2018-05-24T10:40:39Z,43.82790000,16.64328333,796.00,,,,,,
45,2018-05-24T10:40:40Z,43.82785000,16.64336667,794.00,,,,,,
46,2018-05-24T10:40:41Z,43.82778333,16.64345000,793.00,,,,,,
47,2018-05-24T10:40:42Z,43.82771667,16.64351667,794.00,,,,,,
48,2018-05-24T10:40:43Z,43.82765000,16.64358333,793.00,,,,,,
49,2018-05-24T10:40:44Z,43.82760000,16.64365000,794.00,,,,,,
50,2018-05-24T10:40:45Z,43.82753333,16.64371667,795.00,,,,,,
51,2018-05-24T10:40:46Z,43.82748333,16.64376667,795.00,,,,,,
52,2018-05-24T10:40:47Z,43.82743333,16.64381667,794.00,,,,,,
53,2018-05-24T10:40:48Z,43.82736667,16.64388333,793.00,,,,,,
54,2018-05-24T10:40:49Z,43.82731667,16.64393333,791.00,,,,,,
55,2018-05-24T10:40:50Z,43.82725000,16.64401667,790.00,,,,,,
56,2018-05-24T10:40:51Z,43.82716667,16.64408333,789.00,,,,,,
57,2018-05-24T10:40:52Z,43.82708333,16.64416667,789.00,,,,,,
58,2018-05-24T10:40:53Z,43.82701667,16.64421667,789.00,,,,,,
59,2018-05-24T10:40:54Z,43.82695000,16.64428333,790.00,,,,,,
60,2018-05-24T10:40:55Z,43.82690000,16.64433333,790.00,,,,,,
61,2018-05-24T10:40:56Z,43.82685000,16.64438333,789.00,,,,,,
62,2018-05-24T10:40:57Z,43.82680000,16.64443333,789.00,,,,,,
63,2018-05-24T10:40:58Z,43.82673333,16.64450000,788.00,,,,,,
64,2018-05-24T10:40:59Z,43.82668333,16.64458333,787.00,,,,,,
65,2018-05-24T10:41:00Z,43.82661667,16.64465000,787.00,,,,,,
66,2018-05-24T10:41:01Z,43.82655000,16.64473333,786.00,,,,,,
67,2018-05-24T10:41:02Z,43.82650000,16.64483333,786.00,,,,,,
68,2018-05-24T10:41:03Z,43.82645000,16.64491667,785.00,,,,,,
69,2018-05-24T10:41:04Z,43.82640000,16.64500000,784.00,,,,,,
70,2018-05-24T10:41:05Z,43.82635000,16.64510000,781.00,,,,,,
71,2018-05-24T10:41:06Z,43.82628333,16.64521667,779.00,,,,,,
72,2018-05-24T10:41:07Z,43.82621667,16.64533333,777.00,,,,,,
73,2018-05-24T10:41:08Z,43.82615000,16.64541667,775.00,,,,,,
74,2018-05-24T10:41:09Z,43.82608333,16.64550000,774.00,,,,,,
75,2018-05-24T10:41:10Z,43.82600000,16.64556667,772.00,,,,,,
76,2018-05-24T10:41:11Z,43.82591667,16.64563333,772.00,,,,,,
77,2018-05-24T10:41:12Z,43.82583333,16.64570000,771.00,,,,,,
78,2018-05-24T10:41:13Z,43.82575000,16.64575000,773.00,,,,,,
79,2018-05-24T10:41:14Z,43.82566667,16.64580000,773.00,,,,,,
80,2018-05-24T10:41:15Z,43.82558333,16.64585000,772.00,,,,,,
81,2018-05-24T10:41:16Z,43.82550000,16.64590000,773.00,,,,,,
82,2018-05-24T10:41:17Z,43.82541667,16.64593333,772.00,,,,,,
83,2018-05-24T10:41:18Z,43.82531667,16.64596667,772.00,,,,,,
84,2018-05-24T10:41:19Z,43.82523333,16.64598333,774.00,,,,,,
85,2018-05-24T10:41:20Z,43.82516667,16.64598333,776.00,,,,,,
86,2018-05-24T10:41:21Z,43.82510000,16.64596667,778.00,,,,,,
87,2018-05-24T10:41:22Z,43.82505000,16.64591667,778.00,,,,,,
88,2018-05-24T10:41:23Z,43.82501667,16.64585000,778.00,,,,,,
89,2018-05-24T10:41:24Z,43.82496667,16.64576667,778.00,,,,,,
90,2018-05-24T10:41:25Z,43.82491667,16.64568333,778.00,,,,,,
91,2018-05-24T10:41:26Z,43.82486667,16.64561667,779.00,,,,,,
92,2018-05-24T10:41:27Z,43.82481667,16.64556667,779.00,,,,,,
93,2018-05-24T10:41:28Z,43.82476667,16.64550000,778.00,,,,,,
94,2018-05-24T10:41:29Z,43.82470000,16.64543333,778.00,,,,,,
95,2018-05-24T10:41:30Z,43.82463333,16.64538333,777.00,,,,,,
96,2018-05-24T10:41:31Z,43.82455000,16.64535000,777.00,,,,,,
97,2018-05-24T10:41:32Z,43.82446667,16.64533333,778.00,,,,,,
98,2018-05-24T10:41:33Z,43.82438333,16.64533333,779.00,,,,,,
99,2018-05-24T10:41:34Z,43.82430000,16.64533333,780.00,,,,,,
100,2018-05-24T10:41:35Z,43.82421667,16.64533333,781.00,,,,,,
101,2018-05-24T10:41:36Z,43.82413333,16.64530000,781.00,,,,,,
102,2018-05-24T10:41:37Z,43.82405000,16.64530000,781.00,,,,,,
103,2018-05-24T10:41:38Z,43.82396667,16.64530000,783.00,,,,,,
104,2018-05-24T10:41:39Z,43.82386667,16.64530000,786.00,,,,,,
105,2018-05-24T10:41:40Z,43.82378333,16.64530000,787.00,,,,,,
106,2018-05-24T10:41:41Z,43.82371667,16.64528333,789.00,,,,,,
107,2018-05-24T10:41:42Z,43.82365000,16.64526667,791.00,,,,,,
108,2018-05-24T10:41:43Z,43.82358333,16.64526667,792.00,,,,,,
109,2018-05-24T10:41:44Z,43.82351667,16.64530000,792.00,,,,,,
110,2018-05-24T10:41:45Z,43.82346667,16.64536667,790.00,,,,,,
111,2018-05-24T10:41:46Z,43.82343333,16.64548333,789.00,,,,,,
112,2018-05-24T10:41:47Z,43.82341667,16.64560000,789.00,,,,,,
113,2018-05-24T10:41:48Z,43.82341667,16.64571667,789.00,,,,,,
114,2018-05-24T10:41:49Z,43.82345000,16.64581667,789.00,,,,,,
115,2018-05-24T10:41:50Z,43.82350000,16.64588333,788.00,,,,,,
116,2018-05-24T10:41:51Z,43.82356667,16.64595000,787.00,,,,,,
