fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,distance,area
1,2018-05-24T12:03:23Z,43.82963333,16.64235000,0.00,,,,,,
2,2018-05-24T12:03:24Z,43.82963333,16.64235000,0.00,,,,,,
3,2018-05-24T12:03:25Z,43.82963333,16.64235000,0.00,,,,,,
4,2018-05-24T12:03:26Z,43.82963333,16.64235000,0.00,,,,,,
5,2018-05-24T12:03:27Z,43.82963333,16.64235000,0.00,,,,,,
6,2018-05-24T12:03:28Z,43.82963333,16.64235000,0.00,,,,,,
7,2018-05-24T12:03:29Z,43.82963333,16.64235000,0.00,,,,,,
8,2018-05-24T12:03:30Z,43.82963333,16.64235000,0.00,,,,,,
9,2018-05-24T12:03:31Z,43.82963333,16.64235000,0.00,,,,,,
10,2018-05-24T12:03:32Z,43.82963333,16.64235000,0.00,,,,,,
11,2018-05-24T12:03:33Z,43.82963333,16.64235000,0.00,,,,,,
12,2018-05-24T12:03:34Z,43.82963333,16.64235000,0.00,,,,,,
13,2018-05-24T12:03:35Z,43.82963333,16.64235000,0.00,,,,,,
14,2018-05-24T12:03:36Z,43.82963333,16.64235000,0.00,,,,,,
15,2018-05-24T12:03:37Z,43.82963333,16.64235000,0.00,,,,,,
16,2018-05-24T12:03:38Z,43.82963333,16.64235000,0.00,,,,,,
17,2018-05-24T12:03:39Z,43.82961667,16.64235000,0.00,,,,,,
18,2018-05-24T12:03:40Z,43.82960000,16.64233333,0.00,,,,,,
19,2018-05-24T12:03:41Z,43.82960000,16.64231667,0.00,,,,,,
20,2018-05-24T12:03:42Z,43.82960000,16.64231667,0.00,,,,,,
21,2018-05-24T12:03:43Z,43.82958333,16.64230000,0.00,,,,,,
22,2018-05-24T12:03:44Z,43.82956667,16.64228333,0.00,,,,,,
23,2018-05-24T12:03:45Z,43.82953333,16.64225000,0.00,,,,,,
24,2018-05-24T12:03:46Z,43.82950000,16.64221667,0.00,,,,,,
25,2018-05-24T12:03:47Z,43.82945000,16.64216667,0.00,,,,,,
26,2018-05-24T12:03:48Z,43.82938333,16.64213333,0.00,,,,,,
27,2018-05-24T12:03:49Z,43.82933333,16.64208333,0.00,,,,,,
28,2018-05-24T12:03:50Z,43.82928333,16.64205000,0.00,,,,,,
29,2018-05-24T12:03:51Z,43.82923333,16.64201667,0.00,,,,,,
30,2018-05-24T12:03:52Z,43.82918333,16.64201667,0.00,,,,,,
31,2018-05-24T12:03:53Z,43.82911667,16.64201667,0.00,,,,,,
32,2018-05-24T12:03:54Z,43.82906667,16.64203333,0.00,,,,,,
33,2018-05-24T12:03:55Z,43.82900000,16.64205000,0.00,,,,,,
34,2018-05-24T12:03:56Z,43.82891667,16.64208333,0.00,,,,,,
35,2018-05-24T12:03:57Z,43.82885000,16.64215000,0.00,,,,,,
36,2018-05-24T12:03:58Z,43.82876667,16.64221667,0.00,,,,,,
37,2018-05-24T12:03:59Z,43.82870000,16.64230000,0.00,,,,,,
38,2018-05-24T12:04:00Z,43.82866667,16.64236667,0.00,,,,,,
39,2018-05-24T12:04:01Z,43.82863333,16.64241667,0.00,,,,,,
40,2018-05-24T12:04:02Z,43.82860000,16.64246667,0.00,,,,,,
41,2018-05-24T12:04:03Z,43.82856667,16.64250000,0.00,,,,,,
42,2018-05-24T12:04:04Z,43.82850000,16.64253333,0.00,,,,,,
43,2018-05-24T12:04:05Z,43.82843333,16.64260000,0.00,,,,,,
44,2018-05-24T12:04:06Z,43.82840000,16.64268333,0.00,,,,,,
45,2018-05-24T12:04:07Z,43.82836667,16.64273333,0.00,,,,,,
46,2018-05-24T12:04:08Z,43.82833333,16.64280000,0.00,,,,,,
47,2018-05-24T12:04:09Z,43.82828333,16.64285000,0.00,,,,,,
48,2018-05-24T12:04:10Z,43.82823333,16.64290000,0.00,,,,,,
49,2018-05-24T12:04:11Z,43.82818333,16.64296667,0.00,,,,,,
50,2018-05-24T12:04:12Z,43.82815000,16.64301667,0.00,,,,,,
51,2018-05-24T12:04:13Z,43.82810000,16.64306667,0.00,,,,,,
52,2018-05-24T12:04:14Z,43.82806667,16.64311667,0.00,,,,,,
53,2018-05-24T12:04:15Z,43.82801667,16.64316667,0.00,,,,,,
54,2018-05-24T12:04:16Z,43.82800000,16.64321667,0.00,,,,,,
55,2018-05-24T12:04:17Z,43.82796667,16.64326667,0.00,,,,,,
56,2018-05-24T12:04:18Z,43.82791667,16.64330000,0.00,,,,,,
57,2018-05-24T12:04:19Z,43.82786667,16.64330000,0.00,,,,,,
58,2018-05-24T12:04:20Z,43.82781667,16.64326667,0.00,,,,,,
59,2018-05-24T12:04:21Z,43.82778333,16.64323333,0.00,,,,,,
60,2018-05-24T12:04:22Z,43.82775000,16.64321667,0.00,,,,,,
61,2018-05-24T12:04:23Z,43.82771667,16.64325000,0.00,,,,,,
62,2018-05-24T12:04:24Z,43.82766667,16.64328333,0.00,,,,,,
63,2018-05-24T12:04:25Z,43.82761667,16.64335000,0.00,,,,,,
64,2018-05-24T12:04:26Z,43.82756667,16.64341667,0.00,,,,,,
65,2018-05-24T12:04:27Z,43.82753333,16.64350000,0.00,,,,,,
66,2018-05-24T12:04:28Z,43.82750000,16.64358333,0.00,,,,,,
67,2018-05-24T12:04:29Z,43.82745000,16.64368333,0.00,,,,,,
68,2018-05-24T12:04:30Z,43.82740000,16.64375000,0.00,,,,,,
69,2018-05-24T12:04:31Z,43.82735000,16.64380000,0.00,,,,,,
70,2018-05-24T12:04:32Z,43.82730000,16.64381667,0.00,,,,,,
71,2018-05-24T12:04:33Z,43.82723333,16.64380000,0.00,,,,,,
72,2018-05-24T12:04:34Z,43.82720000,16.64375000,0.00,,,,,,
73,2018-05-24T12:04:35Z,43.82718333,16.64368333,0.00,,,,,,
74,2018-05-24T12:04:36Z,43.82718333,16.64361667,0.00,,,,,,
75,2018-05-24T12:04:37Z,43.82721667,16.64358333,0.00,,,,,,
76,2018-05-24T12:04:38Z,43.82728333,16.64355000,0.00,,,,,,
77,2018-05-24T12:04:39Z,43.82735000,16.64353333,0.00,,,,,,
78,2018-05-24T12:04:40Z,43.82741667,16.64350000,0.00,,,,,,
79,2018-05-24T12:04:41Z,43.82750000,16.64350000,0.00,,,,,,
80,2018-05-24T12:04:42Z,43.82758333,16.64346667,0.00,,,,,,
81,2018-05-24T12:04:43Z,43.82765000,16.64345000,0.00,,,,,,
82,2018-05-24T12:04:44Z,43.82773333,16.64340000,0.00,,,,,,
83,2018-05-24T12:04:45Z,43.82780000,16.64335000,0.00,,,,,,
84,2018-05-24T12:04:46Z,43.82785000,16.64330000,0.00,,,,,,
85,2018-05-24T12:04:47Z,43.82790000,16.64323333,0.00,,,,,,
86,2018-05-24T12:04:48Z,43.82796667,16.64316667,0.00,,,,,,
