fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,distance,area
1,2018-05-24T10:32:03Z,43.82958333,16.64238333,809.00,,,,,,
2,2018-05-24T10:32:04Z,43.82958333,16.64238333,809.00,,,,,,
3,2018-05-24T10:32:05Z,43.82958333,16.64238333,809.00,,,,,,
4,2018-05-24T10:32:06Z,43.82958333,16.64238333,809.00,,,,,,
5,2018-05-24T10:32:07Z,43.82958333,16.64238333,809.00,,,,,,
6,2018-05-24T10:32:08Z,43.82958333,16.64238333,809.00,,,,,,
7,2018-05-24T10:32:09Z,43.82958333,16.64238333,809.00,,,,,,
8,2018-05-24T10:32:10Z,43.82958333,16.64238333,809.00,,,,,,
9,2018-05-24T10:32:11Z,43.82958333,16.64238333,809.00,,,,,,
10,2018-05-24T10:32:12Z,43.82958333,16.64238333,809.00,,,,,,
11,2018-05-24T10:32:13Z,43.82958333,16.64238333,809.00,,,,,,
12,2018-05-24T10:32:14Z,43.82958333,16.64238333,809.00,,,,,,
13,2018-05-24T10:32:15Z,43.82958333,16.64238333,809.00,,,,,,
14,2018-05-24T10:32:16Z,43.82958333,16.64238333,809.00,,,,,,
15,2018-05-24T10:32:17Z,43.82958333,16.64238333,809.00,,,,,,
16,2018-05-24T10:32:18Z,43.82958333,16.64238333,809.00,,,,,,
17,2018-05-24T10:32:19Z,43.82958333,16.64238333,809.00,,,,,,
18,2018-05-24T10:32:20Z,43.82958333,16.64238333,809.00,,,,,,
19,2018-05-24T10:32:21Z,43.82958333,16.64238333,809.00,,,,,,
20,2018-05-24T10:32:22Z,43.82958333,16.64238333,809.00,,,,,,
21,2018-05-24T10:32:23Z,43.82958333,16.64238333,809.00,,,,,,
22,2018-05-24T10:32:24Z,43.82958333,16.64238333,809.00,,,,,,
23,2018-05-24T10:32:25Z,43.82958333,16.64238333,809.00,,,,,,
24,2018-05-24T10:32:26Z,43.82958333,16.64238333,809.00,,,,,,
25,2018-05-24T10:32:27Z,43.82958333,16.64238333,809.00,,,,,,
26,2018-05-24T10:32:28Z,43.82958333,16.64238333,809.00,,,,,,
27,2018-05-24T10:32:29Z,43.82958333,16.64238333,810.00,,,,,,
28,2018-05-24T10:32:30Z,43.82958333,16.64238333,810.00,,,,,,
29,2018-05-24T10:32:31Z,43.82958333,16.64238333,810.00,,,,,,
30,2018-05-24T10:32:32Z,43.82958333,16.64238333,810.00,,,,,,
31,2018-05-24T10:32:33Z,43.82958333,16.64238333,810.00,,,,,,
32,2018-05-24T10:32:34Z,43.82958333,16.64238333,810.00,,,,,,
33,2018-05-24T10:32:35Z,43.82958333,16.64238333,810.00,,,,,,
34,2018-05-24T10:32:36Z,43.82958333,16.64238333,810.00,,,,,,
35,2018-05-24T10:32:37Z,43.82958333,16.64238333,810.00,,,,,,
36,2018-05-24T10:32:38Z,43.82958333,16.64238333,809.00,,,,,,
37,2018-05-24T10:32:39Z,43.82958333,16.64238333,809.00,,,,,,
38,2018-05-24T10:32:40Z,43.82958333,16.64238333,809.00,,,,,,
39,2018-05-24T10:32:41Z,43.82958333,16.64238333,809.00,,,,,,
40,2018-05-24T10:32:42Z,43.82958333,16.64238333,809.00,,,,,,
41,2018-05-24T10:32:43Z,43.82958333,16.64238333,810.00,,,,,,
42,2018-05-24T10:32:44Z,43.82958333,16.64238333,810.00,,,,,,
43,2018-05-24T10:32:45Z,43.82958333,16.64238333,809.00,,,,,,
44,2018-05-24T10:32:46Z,43.82958333,16.64238333,809.00,,,,,,
45,2018-05-24T10:32:47Z,43.82958333,16.64238333,809.00,,,,,,
46,2018-05-24T10:32:48Z,43.82958333,16.64238333,809.00,,,,,,
47,2018-05-24T10:32:49Z,43.82958333,16.64238333,809.00,,,,,,
48,2018-05-24T10:32:50Z,43.82956667,16.64236667,808.00,,,,,,
49,2018-05-24T10:32:51Z,43.82955000,16.64235000,808.00,,,,,,
50,2018-05-24T10:32:52Z,43.82953333,16.64233333,807.00,,,,,,
51,2018-05-24T10:32:53Z,43.82951667,16.64231667,806.00,,,,,,
52,2018-05-24T10:32:54Z,43.82948333,16.64228333,806.00,,,,,,
53,2018-05-24T10:32:55Z,43.82946667,16.64225000,805.00,,,,,,
54,2018-05-24T10:32:56Z,43.82941667,16.64220000,804.00,,,,,,
55,2018-05-24T10:32:57Z,43.82935000,16.64213333,803.00,,,,,,
56,2018-05-24T10:32:58Z,43.82928333,16.64208333,802.00,,,,,,
57,2018-05-24T10:32:59Z,43.82918333,16.64205000,800.00,,,,,,
58,2018-05-24T10:33:00Z,43.82910000,16.64203333,800.00,,,,,,
59,2018-05-24T10:33:01Z,43.82901667,16.64205000,800.00,,,,,,
60,2018-05-24T10:33:02Z,43.82893333,16.64205000,800.00,,,,,,
61,2018-05-24T10:33:03Z,43.82886667,16.64206667,800.00,,,,,,
62,2018-05-24T10:33:04Z,43.82880000,16.64210000,799.00,,,,,,
63,2018-05-24T10:33:05Z,43.82875000,16.64216667,799.00,,,,,,
64,2018-05-24T10:33:06Z,43.82868333,16.64225000,798.00,,,,,,
65,2018-05-24T10:33:07Z,43.82863333,16.64235000,798.00,,,,,,
66,2018-05-24T10:33:08Z,43.82856667,16.64243333,797.00,,,,,,
67,2018-05-24T10:33:09Z,43.82851667,16.64251667,797.00,,,,,,
68,2018-05-24T10:33:10Z,43.82845000,16.64260000,797.00,,,,,,
69,2018-05-24T10:33:11Z,43.82840000,16.64266667,797.00,,,,,,
70,2018-05-24T10:33:12Z,43.82835000,16.64273333,796.00,,,,,,
71,2018-05-24T10:33:13Z,43.82830000,16.64281667,796.00,,,,,,
72,2018-05-24T10:33:14Z,43.82823333,16.64290000,795.00,,,,,,
73,2018-05-24T10:33:15Z,43.82818333,16.64296667,795.00,,,,,,
74,2018-05-24T10:33:16Z,43.82811667,16.64303333,795.00,,,,,,
75,2018-05-24T10:33:17Z,43.82806667,16.64308333,796.00,,,,,,
76,2018-05-24T10:33:18Z,43.82801667,16.64313333,796.00,,,,,,
77,2018-05-24T10:33:19Z,43.82796667,16.64316667,796.00,,,,,,
78,2018-05-24T10:33:20Z,43.82791667,16.64323333,796.00,,,,,,
79,2018-05-24T10:33:21Z,43.82786667,16.64328333,795.00,,,,,,
80,2018-05-24T10:33:22Z,43.82781667,16.64335000,794.00,,,,,,
81,2018-05-24T10:33:23Z,43.82775000,16.64338333,793.00,,,,,,
82,2018-05-24T10:33:24Z,43.82768333,16.64345000,791.00,,,,,,
83,2018-05-24T10:33:25Z,43.82761667,16.64351667,790.00,,,,,,
84,2018-05-24T10:33:26Z,43.82755000,16.64360000,790.00,,,,,,
85,2018-05-24T10:33:27Z,43.82750000,16.64368333,789.00,,,,,,
86,2018-05-24T10:33:28Z,43.82745000,16.64376667,788.00,,,,,,
87,2018-05-24T10:33:29Z,43.82738333,16.64383333,788.00,,,,,,
88,2018-05-24T10:33:30Z,43.82733333,16.64391667,786.00,,,,,,
89,2018-05-24T10:33:31Z,43.82728333,16.64398333,785.00,,,,,,
90,2018-05-24T10:33:32Z,43.82721667,16.64403333,783.00,,,,,,
91,2018-05-24T10:33:33Z,43.82716667,16.64410000,781.00,,,,,,
92,2018-05-24T10:33:34Z,43.82710000,16.64416667,780.00,,,,,,
93,2018-05-24T10:33:35Z,43.82701667,16.64423333,778.00,,,,,,
94,2018-05-24T10:33:36Z,43.82693333,16.64430000,777.00,,,,,,
95,2018-05-24T10:33:37Z,43.82686667,16.64435000,776.00,,,,,,
96,2018-05-24T10:33:38Z,43.82676667,16.64440000,776.00,,,,,,
97,2018-05-24T10:33:39Z,43.82668333,16.64443333,777.00,,,,,,
98,2018-05-24T10:33:40Z,43.82660000,16.64446667,777.00,,,,,,
99,2018-05-24T10:33:41Z,43.82651667,16.64450000,777.00,,,,,,
100,2018-05-24T10:33:42Z,43.82645000,16.64453333,776.00,,,,,,
101,2018-05-24T10:33:43Z,43.82638333,16.64458333,774.00,,,,,,
102,2018-05-24T10:33:44Z,43.82630000,16.64465000,773.00,,,,,,
103,2018-05-24T10:33:45Z,43.82621667,16.64471667,773.00,,,,,,
104,2018-05-24T10:33:46Z,43.82613333,16.64480000,773.00,,,,,,
105,2018-05-24T10:33:47Z,43.82606667,16.64486667,774.00,,,,,,
