fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,distance,area
1,2018-05-24T10:29:16Z,43.82968333,16.64220000,813.00,,,,,,
2,2018-05-24T10:29:46Z,43.82968333,16.64220000,813.00,,,,,,
3,2018-05-24T10:30:16Z,43.82968333,16.64220000,813.00,,,,,,
4,2018-05-24T10:30:46Z,43.82966667,16.64221667,813.00,,,,,,
5,2018-05-24T10:31:16Z,43.82966667,16.64221667,813.00,,,,,,
6,2018-05-24T10:31:46Z,43.82968333,16.64220000,814.00,,,,,,
7,2018-05-24T10:32:16Z,43.82966667,16.64221667,814.00,,,,,,
8,2018-05-24T10:32:46Z,43.82968333,16.64220000,814.00,,,,,,
9,2018-05-24T10:33:16Z,43.82880000,16.64211667,802.00,,,,,,
10,2018-05-24T10:33:46Z,43.82710000,16.64420000,781.00,,,,,,
11,2018-05-24T10:33:48Z,43.82695000,16.64428333,782.00,,,,,,
12,2018-05-24T10:33:50Z,43.82681667,16.64441667,784.00,,,,,,
13,2018-05-24T10:33:52Z,43.82668333,16.64455000,783.00,,,,,,
14,2018-05-24T10:33:54Z,43.82653333,16.64465000,781.00,,,,,,
15,2018-05-24T10:33:55Z,43.82643333,16.64468333,779.00,,,,,,
16,2018-05-24T10:33:56Z,43.82635000,16.64473333,779.00,,,,,,
17,2018-05-24T10:33:57Z,43.82626667,16.64480000,778.00,,,,,,
18,2018-05-24T10:33:59Z,43.82611667,16.64496667,779.00,,,,,,
19,2018-05-24T10:34:01Z,43.82600000,16.64513333,782.00,,,,,,
20,2018-05-24T10:34:03Z,43.82590000,16.64521667,787.00,,,,,,
21,2018-05-24T10:34:05Z,43.82581667,16.64516667,785.00,,,,,,
22,2018-05-24T10:34:07Z,43.82578333,16.64496667,785.00,,,,,,
23,2018-05-24T10:34:09Z,43.82585000,16.64476667,787.00,,,,,,
24,2018-05-24T10:34:11Z,43.82601667,16.64471667,788.00,,,,,,
25,2018-05-24T10:34:13Z,43.82621667,16.64481667,788.00,,,,,,
26,2018-05-24T10:34:15Z,43.82631667,16.64505000,788.00,,,,,,
27,2018-05-24T10:34:17Z,43.82628333,16.64530000,787.00,,,,,,
28,2018-05-24T10:34:19Z,43.82620000,16.64551667,787.00,,,,,,
29,2018-05-24T10:34:21Z,43.82610000,16.64571667,790.00,,,,,,
30,2018-05-24T10:34:23Z,43.82598333,16.64581667,792.00,,,,,,
31,2018-05-24T10:34:25Z,43.82585000,16.64575000,792.00,,,,,,
32,2018-05-24T10:34:27Z,43.82583333,16.64538333,794.00,,,,,,
33,2018-05-24T10:34:29Z,43.82595000,16.64520000,797.00,,,,,,
34,2018-05-24T10:34:31Z,43.82611667,16.64511667,799.00,,,,,,
35,2018-05-24T10:34:33Z,43.82630000,16.64515000,802.00,,,,,,
36,2018-05-24T10:34:35Z,43.82645000,16.64533333,802.00,,,,,,
37,2018-05-24T10:34:37Z,43.82646667,16.64560000,801.00,,,,,,
38,2018-05-24T10:34:39Z,43.82640000,16.64583333,800.00,,,,,,
39,2018-05-24T10:34:41Z,43.82631667,16.64603333,801.00,,,,,,
40,2018-05-24T10:34:43Z,43.82621667,16.64613333,804.00,,,,,,
41,2018-05-24T10:34:45Z,43.82615000,16.64626667,805.00,,,,,,
42,2018-05-24T10:34:47Z,43.82605000,16.64635000,806.00,,,,,,
43,2018-05-24T10:34:49Z,43.82593333,16.64626667,804.00,,,,,,
44,2018-05-24T10:34:51Z,43.82585000,16.64610000,802.00,,,,,,
45,2018-05-24T10:34:53Z,43.82581667,16.64591667,803.00,,,,,,
46,2018-05-24T10:34:55Z,43.82583333,16.64570000,802.00,,,,,,
47,2018-05-24T10:34:57Z,43.82590000,16.64548333,803.00,,,,,,
48,2018-05-24T10:34:59Z,43.82606667,16.64533333,802.00,,,,,,
49,2018-05-24T10:35:01Z,43.82628333,16.64535000,802.00,,,,,,
50,2018-05-24T10:35:03Z,43.82641667,16.64553333,802.00,,,,,,
51,2018-05-24T10:35:05Z,43.82641667,16.64580000,805.00,,,,,,
52,2018-05-24T10:35:07Z,43.82631667,16.64591667,807.00,,,,,,
53,2018-05-24T10:35:09Z,43.82623333,16.64608333,807.00,,,,,,
54,2018-05-24T10:35:11Z,43.82616667,16.64625000,807.00,,,,,,
55,2018-05-24T10:35:13Z,43.82605000,16.64630000,806.00,,,,,,
56,2018-05-24T10:35:15Z,43.82591667,16.64631667,806.00,,,,,,
57,2018-05-24T10:35:17Z,43.82578333,16.64640000,805.00,,,,,,
58,2018-05-24T10:35:19Z,43.82568333,16.64650000,805.00,,,,,,
59,2018-05-24T10:35:21Z,43.82560000,16.64658333,805.00,,,,,,
60,2018-05-24T10:35:23Z,43.82548333,16.64670000,800.00,,,,,,
61,2018-05-24T10:35:25Z,43.82533333,16.64678333,796.00,,,,,,
62,2018-05-24T10:35:27Z,43.82520000,16.64688333,793.00,,,,,,
63,2018-05-24T10:35:29Z,43.82506667,16.64700000,792.00,,,,,,
64,2018-05-24T10:35:31Z,43.82495000,16.64715000,792.00,,,,,,
65,2018-05-24T10:35:33Z,43.82488333,16.64736667,793.00,,,,,,
66,2018-05-24T10:35:35Z,43.82481667,16.64755000,795.00,,,,,,
