fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,distance,area
1,2018-05-24T10:19:30Z,43.82968333,16.64225000,805.00,,,,,,
2,2018-05-24T10:19:31Z,43.82968333,16.64225000,805.00,,,,,,
3,2018-05-24T10:19:32Z,43.82968333,16.64225000,805.00,,,,,,
4,2018-05-24T10:19:33Z,43.82968333,16.64225000,806.00,,,,,,
5,2018-05-24T10:19:34Z,43.82968333,16.64225000,805.00,,,,,,
6,2018-05-24T10:19:35Z,43.82968333,16.64225000,806.00,,,,,,
7,2018-05-24T10:19:36Z,43.82968333,16.64225000,806.00,,,,,,
8,2018-05-24T10:19:37Z,43.82968333,16.64225000,806.00,,,,,,
9,2018-05-24T10:19:38Z,43.82968333,16.64225000,806.00,,,,,,
10,2018-05-24T10:19:39Z,43.82968333,16.64226667,806.00,,,,,,
11,2018-05-24T10:19:40Z,43.82968333,16.64226667,806.00,,,,,,
12,2018-05-24T10:19:41Z,43.82968333,16.64226667,806.00,,,,,,
13,2018-05-24T10:19:42Z,43.82968333,16.64226667,806.00,,,,,,
14,2018-05-24T10:19:43Z,43.82970000,16.64226667,806.00,,,,,,
15,2018-05-24T10:19:44Z,43.82970000,16.64226667,806.00,,,,,,
16,2018-05-24T10:19:45Z,43.82970000,16.64226667,806.00,,,,,,
17,2018-05-24T10:19:46Z,43.82970000,16.64226667,806.00,,,,,,
18,2018-05-24T10:19:47Z,43.82970000,16.64226667,806.00,,,,,,
19,2018-05-24T10:19:48Z,43.82970000,16.64226667,806.00,,,,,,
20,2018-05-24T10:19:49Z,43.82970000,16.64226667,806.00,,,,,,
21,2018-05-24T10:19:50Z,43.82970000,16.64226667,805.00,,,,,,
22,2018-05-24T10:19:51Z,43.82970000,16.64226667,805.00,,,,,,
23,2018-05-24T10:19:52Z,43.82970000,16.64226667,805.00,,,,,,
24,2018-05-24T10:19:53Z,43.82970000,16.64226667,806.00,,,,,,
25,2018-05-24T10:19:54Z,43.82970000,16.64226667,806.00,,,,,,
26,2018-05-24T10:19:55Z,43.82970000,16.64226667,805.00,,,,,,
27,2018-05-24T10:19:56Z,43.82970000,16.64226667,805.00,,,,,,
28,2018-05-24T10:19:57Z,43.82970000,16.64226667,805.00,,,,,,
29,2018-05-24T10:19:58Z,43.82970000,16.64226667,805.00,,,,,,
30,2018-05-24T10:19:59Z,43.82970000,16.64226667,805.00,,,,,,
31,2018-05-24T10:20:00Z,43.82970000,16.64226667,805.00,,,,,,
32,2018-05-24T10:20:01Z,43.82970000,16.64226667,805.00,,,,,,
33,2018-05-24T10:20:02Z,43.82970000,16.64226667,806.00,,,,,,
34,2018-05-24T10:20:03Z,43.82970000,16.64226667,806.00,,,,,,
35,2018-05-24T10:20:04Z,43.82970000,16.64226667,805.00,,,,,,
36,2018-05-24T10:20:05Z,43.82970000,16.64226667,805.00,,,,,,
37,2018-05-24T10:20:06Z,43.82970000,16.64226667,805.00,,,,,,
38,2018-05-24T10:20:07Z,43.82970000,16.64226667,806.00,,,,,,
39,2018-05-24T10:20:08Z,43.82970000,16.64226667,806.00,,,,,,
40,2018-05-24T10:20:09Z,43.82970000,16.64226667,806.00,,,,,,
41,2018-05-24T10:20:10Z,43.82970000,16.64226667,806.00,,,,,,
42,2018-05-24T10:20:11Z,43.82970000,16.64226667,806.00,,,,,,
43,2018-05-24T10:20:12Z,43.82970000,16.64226667,806.00,,,,,,
44,2018-05-24T10:20:13Z,43.82970000,16.64226667,805.00,,,,,,
45,2018-05-24T10:20:14Z,43.82970000,16.64226667,805.00,,,,,,
46,2018-05-24T10:20:15Z,43.82968333,16.64225000,805.00,,,,,,
47,2018-05-24T10:20:16Z,43.82968333,16.64225000,805.00,,,,,,
48,2018-05-24T10:20:17Z,43.82968333,16.64225000,805.00,,,,,,
49,2018-05-24T10:20:18Z,43.82965000,16.64223333,804.00,,,,,,
50,2018-05-24T10:20:19Z,43.82963333,16.64223333,803.00,,,,,,
51,2018-05-24T10:20:20Z,43.82958333,16.64221667,802.00,,,,,,
52,2018-05-24T10:20:21Z,43.82953333,16.64221667,804.00,,,,,,
53,2018-05-24T10:20:22Z,43.82948333,16.64221667,803.00,,,,,,
54,2018-05-24T10:20:23Z,43.82941667,16.64223333,802.00,,,,,,
55,2018-05-24T10:20:24Z,43.82935000,16.64223333,801.00,,,,,,
56,2018-05-24T10:20:25Z,43.82928333,16.64221667,802.00,,,,,,
57,2018-05-24T10:20:26Z,43.82920000,16.64220000,803.00,,,,,,
58,2018-05-24T10:20:27Z,43.82913333,16.64220000,803.00,,,,,,
59,2018-05-24T10:20:28Z,43.82906667,16.64223333,802.00,,,,,,
60,2018-05-24T10:20:29Z,43.82901667,16.64230000,802.00,,,,,,
61,2018-05-24T10:20:30Z,43.82895000,16.64238333,802.00,,,,,,
62,2018-05-24T10:20:31Z,43.82890000,16.64245000,802.00,,,,,,
63,2018-05-24T10:20:32Z,43.82885000,16.64251667,802.00,,,,,,
64,2018-05-24T10:20:33Z,43.82878333,16.64256667,802.00,,,,,,
65,2018-05-24T10:20:34Z,43.82871667,16.64263333,802.00,,,,,,
66,2018-05-24T10:20:35Z,43.82865000,16.64268333,803.00,,,,,,
67,2018-05-24T10:20:36Z,43.82860000,16.64273333,804.00,,,,,,
68,2018-05-24T10:20:37Z,43.82853333,16.64276667,805.00,,,,,,
69,2018-05-24T10:20:38Z,43.82846667,16.64278333,806.00,,,,,,
70,2018-05-24T10:20:39Z,43.82841667,16.64276667,806.00,,,,,,
71,2018-05-24T10:20:40Z,43.82838333,16.64271667,806.00,,,,,,
72,2018-05-24T10:20:41Z,43.82835000,16.64263333,806.00,,,,,,
73,2018-05-24T10:20:42Z,43.82835000,16.64253333,805.00,,,,,,
74,2018-05-24T10:20:43Z,43.82838333,16.64243333,804.00,,,,,,
75,2018-05-24T10:20:44Z,43.82846667,16.64233333,803.00,,,,,,
76,2018-05-24T10:20:45Z,43.82855000,16.64223333,803.00,,,,,,
77,2018-05-24T10:20:46Z,43.82863333,16.64218333,804.00,,,,,,
78,2018-05-24T10:20:47Z,43.82873333,16.64213333,805.00,,,,,,
79,2018-05-24T10:20:48Z,43.82881667,16.64208333,807.00,,,,,,
80,2018-05-24T10:20:49Z,43.82890000,16.64203333,809.00,,,,,,
81,2018-05-24T10:20:50Z,43.82895000,16.64193333,811.00,,,,,,
82,2018-05-24T10:20:51Z,43.82893333,16.64181667,811.00,,,,,,
83,2018-05-24T10:20:52Z,43.82888333,16.64175000,812.00,,,,,,
84,2018-05-24T10:20:53Z,43.82880000,16.64171667,811.00,,,,,,
85,2018-05-24T10:20:54Z,43.82870000,16.64178333,810.00,,,,,,
86,2018-05-24T10:20:55Z,43.82863333,16.64193333,809.00,,,,,,
87,2018-05-24T10:20:56Z,43.82865000,16.64213333,808.00,,,,,,
88,2018-05-24T10:20:57Z,43.82873333,16.64228333,807.00,,,,,,
89,2018-05-24T10:20:58Z,43.82885000,16.64235000,807.00,,,,,,
90,2018-05-24T10:20:59Z,43.82896667,16.64233333,807.00,,,,,,
91,2018-05-24T10:21:00Z,43.82905000,16.64223333,808.00,,,,,,
92,2018-05-24T10:21:01Z,43.82908333,16.64213333,810.00,,,,,,
93,2018-05-24T10:21:02Z,43.82910000,16.64201667,813.00,,,,,,
94,2018-05-24T10:21:03Z,43.82908333,16.64193333,815.00,,,,,,
95,2018-05-24T10:21:04Z,43.82906667,16.64186667,815.00,,,,,,
96,2018-05-24T10:21:05Z,43.82905000,16.64185000,815.00,,,,,,
