fixIdx,time,lat,lng,alt,tickLead,tickRace,zoneIdx,legIdx,distance,area
1,2018-05-27T10:34:53Z,43.82961667,16.64235000,772.00,,,,,,
2,2018-05-27T10:34:54Z,43.82961667,16.64235000,772.00,,,,,,
3,2018-05-27T10:34:55Z,43.82961667,16.64235000,772.00,,,,,,
4,2018-05-27T10:34:56Z,43.82961667,16.64235000,772.00,,,,,,
5,2018-05-27T10:34:57Z,43.82961667,16.64235000,772.00,,,,,,
6,2018-05-27T10:34:58Z,43.82961667,16.64235000,772.00,,,,,,
7,2018-05-27T10:34:59Z,43.82961667,16.64235000,772.00,,,,,,
8,2018-05-27T10:35:00Z,43.82961667,16.64235000,772.00,,,,,,
9,2018-05-27T10:35:01Z,43.82961667,16.64235000,772.00,,,,,,
10,2018-05-27T10:35:02Z,43.82960000,16.64235000,772.00,,,,,,
11,2018-05-27T10:35:03Z,43.82960000,16.64233333,772.00,,,,,,
12,2018-05-27T10:35:04Z,43.82960000,16.64233333,772.00,,,,,,
13,2018-05-27T10:35:05Z,43.82961667,16.64233333,772.00,,,,,,
14,2018-05-27T10:35:06Z,43.82960000,16.64231667,770.00,,,,,,
15,2018-05-27T10:35:07Z,43.82958333,16.64230000,769.00,,,,,,
16,2018-05-27T10:35:08Z,43.82956667,16.64226667,767.00,,,,,,
17,2018-05-27T10:35:09Z,43.82953333,16.64223333,767.00,,,,,,
18,2018-05-27T10:35:10Z,43.82950000,16.64218333,765.00,,,,,,
19,2018-05-27T10:35:11Z,43.82946667,16.64213333,765.00,,,,,,
20,2018-05-27T10:35:12Z,43.82945000,16.64208333,765.00,,,,,,
21,2018-05-27T10:35:13Z,43.82943333,16.64201667,765.00,,,,,,
22,2018-05-27T10:35:14Z,43.82940000,16.64193333,763.00,,,,,,
23,2018-05-27T10:35:15Z,43.82935000,16.64185000,762.00,,,,,,
24,2018-05-27T10:35:16Z,43.82928333,16.64178333,762.00,,,,,,
25,2018-05-27T10:35:17Z,43.82921667,16.64178333,763.00,,,,,,
26,2018-05-27T10:35:18Z,43.82915000,16.64180000,763.00,,,,,,
27,2018-05-27T10:35:19Z,43.82911667,16.64185000,763.00,,,,,,
28,2018-05-27T10:35:20Z,43.82908333,16.64190000,763.00,,,,,,
29,2018-05-27T10:35:21Z,43.82905000,16.64198333,762.00,,,,,,
30,2018-05-27T10:35:22Z,43.82901667,16.64206667,761.00,,,,,,
31,2018-05-27T10:35:23Z,43.82896667,16.64215000,760.00,,,,,,
32,2018-05-27T10:35:24Z,43.82891667,16.64221667,760.00,,,,,,
33,2018-05-27T10:35:25Z,43.82885000,16.64228333,759.00,,,,,,
34,2018-05-27T10:35:26Z,43.82880000,16.64233333,760.00,,,,,,
35,2018-05-27T10:35:27Z,43.82875000,16.64240000,759.00,,,,,,
36,2018-05-27T10:35:28Z,43.82871667,16.64245000,758.00,,,,,,
37,2018-05-27T10:35:29Z,43.82868333,16.64253333,757.00,,,,,,
38,2018-05-27T10:35:30Z,43.82863333,16.64260000,755.00,,,,,,
39,2018-05-27T10:35:31Z,43.82858333,16.64266667,754.00,,,,,,
40,2018-05-27T10:35:32Z,43.82851667,16.64273333,752.00,,,,,,
41,2018-05-27T10:35:33Z,43.82846667,16.64280000,751.00,,,,,,
42,2018-05-27T10:35:34Z,43.82840000,16.64286667,751.00,,,,,,
43,2018-05-27T10:35:35Z,43.82835000,16.64291667,750.00,,,,,,
44,2018-05-27T10:35:36Z,43.82828333,16.64298333,750.00,,,,,,
45,2018-05-27T10:35:37Z,43.82821667,16.64303333,751.00,,,,,,
46,2018-05-27T10:35:38Z,43.82816667,16.64308333,751.00,,,,,,
47,2018-05-27T10:35:39Z,43.82813333,16.64315000,750.00,,,,,,
48,2018-05-27T10:35:40Z,43.82808333,16.64320000,749.00,,,,,,
49,2018-05-27T10:35:41Z,43.82801667,16.64326667,748.00,,,,,,
50,2018-05-27T10:35:42Z,43.82795000,16.64331667,747.00,,,,,,
51,2018-05-27T10:35:43Z,43.82788333,16.64336667,748.00,,,,,,
52,2018-05-27T10:35:44Z,43.82781667,16.64341667,749.00,,,,,,
53,2018-05-27T10:35:45Z,43.82778333,16.64348333,749.00,,,,,,
54,2018-05-27T10:35:46Z,43.82775000,16.64353333,749.00,,,,,,
55,2018-05-27T10:35:47Z,43.82771667,16.64360000,747.00,,,,,,
56,2018-05-27T10:35:48Z,43.82766667,16.64366667,746.00,,,,,,
57,2018-05-27T10:35:49Z,43.82761667,16.64373333,746.00,,,,,,
58,2018-05-27T10:35:50Z,43.82756667,16.64380000,746.00,,,,,,
59,2018-05-27T10:35:51Z,43.82751667,16.64386667,746.00,,,,,,
60,2018-05-27T10:35:52Z,43.82746667,16.64393333,747.00,,,,,,
61,2018-05-27T10:35:53Z,43.82743333,16.64400000,747.00,,,,,,
62,2018-05-27T10:35:54Z,43.82740000,16.64405000,746.00,,,,,,
63,2018-05-27T10:35:55Z,43.82736667,16.64411667,746.00,,,,,,
64,2018-05-27T10:35:56Z,43.82731667,16.64416667,746.00,,,,,,
65,2018-05-27T10:35:57Z,43.82725000,16.64421667,745.00,,,,,,
66,2018-05-27T10:35:58Z,43.82720000,16.64425000,743.00,,,,,,
67,2018-05-27T10:35:59Z,43.82713333,16.64430000,742.00,,,,,,
68,2018-05-27T10:36:00Z,43.82708333,16.64436667,741.00,,,,,,
69,2018-05-27T10:36:01Z,43.82703333,16.64443333,741.00,,,,,,
70,2018-05-27T10:36:02Z,43.82698333,16.64448333,740.00,,,,,,
71,2018-05-27T10:36:03Z,43.82693333,16.64455000,739.00,,,,,,
72,2018-05-27T10:36:04Z,43.82686667,16.64460000,738.00,,,,,,
73,2018-05-27T10:36:05Z,43.82680000,16.64466667,737.00,,,,,,
74,2018-05-27T10:36:06Z,43.82673333,16.64470000,738.00,,,,,,
75,2018-05-27T10:36:07Z,43.82668333,16.64476667,737.00,,,,,,
76,2018-05-27T10:36:08Z,43.82663333,16.64481667,737.00,,,,,,
77,2018-05-27T10:36:09Z,43.82658333,16.64490000,737.00,,,,,,
78,2018-05-27T10:36:10Z,43.82653333,16.64498333,734.00,,,,,,
79,2018-05-27T10:36:11Z,43.82648333,16.64508333,735.00,,,,,,
80,2018-05-27T10:36:12Z,43.82643333,16.64518333,736.00,,,,,,
81,2018-05-27T10:36:13Z,43.82638333,16.64526667,736.00,,,,,,
82,2018-05-27T10:36:14Z,43.82633333,16.64533333,737.00,,,,,,
83,2018-05-27T10:36:15Z,43.82628333,16.64540000,736.00,,,,,,
84,2018-05-27T10:36:16Z,43.82625000,16.64548333,734.00,,,,,,
85,2018-05-27T10:36:17Z,43.82621667,16.64556667,732.00,,,,,,
86,2018-05-27T10:36:18Z,43.82616667,16.64565000,730.00,,,,,,
87,2018-05-27T10:36:19Z,43.82611667,16.64575000,729.00,,,,,,
88,2018-05-27T10:36:20Z,43.82606667,16.64583333,729.00,,,,,,
89,2018-05-27T10:36:21Z,43.82601667,16.64591667,729.00,,,,,,
90,2018-05-27T10:36:22Z,43.82596667,16.64596667,730.00,,,,,,
91,2018-05-27T10:36:23Z,43.82591667,16.64601667,730.00,,,,,,
92,2018-05-27T10:36:24Z,43.82586667,16.64606667,729.00,,,,,,
93,2018-05-27T10:36:25Z,43.82580000,16.64611667,728.00,,,,,,
94,2018-05-27T10:36:26Z,43.82571667,16.64616667,729.00,,,,,,
95,2018-05-27T10:36:27Z,43.82565000,16.64623333,728.00,,,,,,
96,2018-05-27T10:36:28Z,43.82558333,16.64630000,730.00,,,,,,
97,2018-05-27T10:36:29Z,43.82553333,16.64636667,732.00,,,,,,
98,2018-05-27T10:36:30Z,43.82548333,16.64641667,734.00,,,,,,
99,2018-05-27T10:36:31Z,43.82543333,16.64645000,734.00,,,,,,
100,2018-05-27T10:36:32Z,43.82536667,16.64648333,735.00,,,,,,
101,2018-05-27T10:36:33Z,43.82530000,16.64650000,736.00,,,,,,
102,2018-05-27T10:36:34Z,43.82523333,16.64648333,736.00,,,,,,
103,2018-05-27T10:36:35Z,43.82518333,16.64645000,737.00,,,,,,
104,2018-05-27T10:36:36Z,43.82515000,16.64641667,737.00,,,,,,
105,2018-05-27T10:36:37Z,43.82511667,16.64636667,736.00,,,,,,
106,2018-05-27T10:36:38Z,43.82508333,16.64631667,735.00,,,,,,
107,2018-05-27T10:36:39Z,43.82506667,16.64625000,733.00,,,,,,
108,2018-05-27T10:36:40Z,43.82508333,16.64616667,730.00,,,,,,
109,2018-05-27T10:36:41Z,43.82513333,16.64608333,729.00,,,,,,
110,2018-05-27T10:36:42Z,43.82521667,16.64603333,726.00,,,,,,
111,2018-05-27T10:36:43Z,43.82531667,16.64601667,726.00,,,,,,
112,2018-05-27T10:36:44Z,43.82541667,16.64603333,726.00,,,,,,
113,2018-05-27T10:36:45Z,43.82550000,16.64605000,728.00,,,,,,
114,2018-05-27T10:36:46Z,43.82556667,16.64606667,728.00,,,,,,
115,2018-05-27T10:36:47Z,43.82565000,16.64603333,727.00,,,,,,
116,2018-05-27T10:36:48Z,43.82571667,16.64600000,728.00,,,,,,
117,2018-05-27T10:36:49Z,43.82580000,16.64595000,727.00,,,,,,
118,2018-05-27T10:36:50Z,43.82588333,16.64591667,728.00,,,,,,
119,2018-05-27T10:36:51Z,43.82595000,16.64585000,729.00,,,,,,
120,2018-05-27T10:36:52Z,43.82600000,16.64578333,729.00,,,,,,
121,2018-05-27T10:36:53Z,43.82603333,16.64571667,729.00,,,,,,
122,2018-05-27T10:36:54Z,43.82608333,16.64561667,729.00,,,,,,
123,2018-05-27T10:36:55Z,43.82610000,16.64553333,729.00,,,,,,
124,2018-05-27T10:36:56Z,43.82613333,16.64543333,729.00,,,,,,
125,2018-05-27T10:36:57Z,43.82616667,16.64533333,729.00,,,,,,
126,2018-05-27T10:36:58Z,43.82621667,16.64525000,730.00,,,,,,
127,2018-05-27T10:36:59Z,43.82626667,16.64516667,730.00,,,,,,
128,2018-05-27T10:37:00Z,43.82633333,16.64508333,730.00,,,,,,
129,2018-05-27T10:37:01Z,43.82638333,16.64500000,730.00,,,,,,
130,2018-05-27T10:37:02Z,43.82643333,16.64491667,730.00,,,,,,
131,2018-05-27T10:37:03Z,43.82648333,16.64481667,731.00,,,,,,
132,2018-05-27T10:37:04Z,43.82653333,16.64473333,732.00,,,,,,
133,2018-05-27T10:37:05Z,43.82658333,16.64466667,732.00,,,,,,
134,2018-05-27T10:37:06Z,43.82665000,16.64461667,732.00,,,,,,
135,2018-05-27T10:37:07Z,43.82671667,16.64456667,732.00,,,,,,
136,2018-05-27T10:37:08Z,43.82678333,16.64450000,732.00,,,,,,
137,2018-05-27T10:37:09Z,43.82686667,16.64445000,731.00,,,,,,
138,2018-05-27T10:37:10Z,43.82693333,16.64438333,732.00,,,,,,
139,2018-05-27T10:37:11Z,43.82698333,16.64431667,732.00,,,,,,
